# src_core	dest_core	cost	stderr
16	2	286.825396825	7.0946876673
17	2	284.603174603	5.81606882598
18	2	299.507936508	13.3617233656
19	2	299.047619048	10.4508351173
20	2	299.317460317	9.36529458994
21	2	291.873015873	10.6286406476
22	2	296.682539683	7.25679844758
23	2	301.523809524	13.1340550235
24	2	247.0	6.06577701483
25	2	250.777777778	7.60000928246
26	2	251.46031746	7.57779839206
27	2	247.936507937	5.99172184456
28	2	250.253968254	5.81450909355
29	2	248.841269841	6.95154738788
30	2	331.158730159	7.23133909136
31	2	331.507936508	8.10422781272
32	2	330.19047619	6.99173467328
33	2	334.428571429	9.39725438746
34	2	331.841269841	9.13254488986
35	2	330.031746032	7.47263420962
36	2	289.825396825	8.13680582105
37	2	287.476190476	7.70045791847
38	2	286.380952381	7.61249718415
39	2	290.063492063	14.1509694725
40	2	289.682539683	6.9186323009
41	2	288.571428571	9.7634145174
42	2	330.063492063	7.59672656295
43	2	328.19047619	42.0822539769
44	2	333.650793651	8.35930947661
45	2	330.936507937	8.37962952523
46	2	328.888888889	8.24450006399
47	2	333.349206349	8.41419573378
0	3	241.428571429	5.2090101601
1	3	241.238095238	4.22657610581
2	3	242.73015873	4.18692730917
3	3	-1	0
4	3	240.634920635	3.72593479184
5	3	243.761904762	6.01773644549
6	3	285.492063492	7.55061863517
7	3	284.603174603	7.22767977993
8	3	284.825396825	6.45261035536
9	3	286.619047619	7.50328726145
10	3	283.396825397	6.1735217562
11	3	283.333333333	6.3496031622
12	3	285.571428571	7.21267465903
13	3	285.619047619	8.3503228175
14	3	284.095238095	5.92737605084
15	3	285.095238095	7.33054987373
16	3	283.952380952	6.65338813659
17	3	281.46031746	6.82857069063
18	3	293.492063492	5.90096310641
19	3	295.206349206	7.87231179647
20	3	296.698412698	7.60249524751
21	3	295.047619048	10.5806480604
22	3	297.825396825	9.65358668857
23	3	294.698412698	7.68349069281
24	3	244.619047619	4.4665549788
25	3	249.142857143	5.49706167646
26	3	247.0	5.08030745226
27	3	249.031746032	6.15918015047
28	3	250.047619048	6.06689840329
29	3	247.238095238	7.31754639622
30	3	329.444444444	7.62572458754
31	3	327.380952381	6.17323606688
32	3	328.968253968	7.33542882175
33	3	327.936507937	7.01443639676
34	3	326.142857143	7.07299165024
35	3	327.079365079	6.79005245159
36	3	285.285714286	9.60064245772
37	3	287.031746032	6.97835259126
38	3	288.095238095	7.28275694726
39	3	289.031746032	7.24835669163
40	3	289.857142857	8.51675685882
41	3	289.920634921	8.0893847497
42	3	326.984126984	5.84588327133
43	3	330.952380952	9.52761828602
44	3	328.079365079	6.91743045078
45	3	368.380952381	21.75799694
46	3	327.428571429	7.53134041425
