# src_core	dest_core	cost	stderr
28	1	306.587301587	22.9945714233
29	1	310.444444444	26.2090362327
30	1	305.333333333	12.5660161509
31	1	308.238095238	22.086923723
32	1	303.253968254	10.1574403943
33	1	302.666666667	9.50187951332
34	1	303.063492063	14.327100545
35	1	302.634920635	13.660627687
36	1	303.507936508	24.6878114107
37	1	311.412698413	27.8463100178
38	1	307.333333333	27.2122754746
39	1	305.650793651	25.8543900237
40	1	311.031746032	23.7346229278
41	1	304.19047619	25.8762973866
42	1	311.222222222	18.3601055124
43	1	307.206349206	21.9046698871
44	1	311.666666667	24.1457216296
45	1	314.746031746	18.7827751672
46	1	308.682539683	21.4400792145
47	1	311.507936508	19.2154641889
0	2	285.777777778	23.070247757
1	2	300.841269841	14.8229833867
2	2	-1	0
3	2	287.46031746	4.82330781849
4	2	295.222222222	12.1269010219
5	2	305.26984127	14.8315476177
6	2	309.238095238	20.6387786381
7	2	313.492063492	25.8038221704
8	2	307.238095238	18.0473049351
9	2	301.476190476	11.4737203427
10	2	308.936507937	23.3679152006
11	2	299.26984127	8.99065890766
12	2	300.428571429	28.6958402415
13	2	305.777777778	25.8115542262
14	2	314.984126984	22.8462716652
15	2	308.095238095	24.7378087888
16	2	307.0	23.8733430406
17	2	309.444444444	24.2714658898
18	2	319.317460317	18.0245206852
19	2	311.920634921	16.3651794371
20	2	320.412698413	17.877568565
21	2	313.253968254	18.3068798361
22	2	311.793650794	19.1627604551
23	2	320.333333333	19.2601241157
24	2	304.301587302	11.314599251
25	2	301.301587302	14.1439705261
26	2	303.793650794	7.15621326254
27	2	305.301587302	12.6373531997
28	2	305.936507937	20.4379611134
29	2	302.222222222	18.2977528714
30	2	307.412698413	11.1335827184
31	2	311.174603175	16.2661784495
32	2	315.380952381	15.1588714362
33	2	306.793650794	11.0067205014
34	2	310.714285714	13.4888885153
35	2	310.952380952	17.256633021
36	2	308.53968254	21.6162970537
37	2	313.253968254	20.4768303087
38	2	314.158730159	23.2250592285
39	2	307.555555556	25.3269276223
40	2	310.126984127	25.9948053806
41	2	319.079365079	18.8850336202
42	2	309.682539683	16.0345117841
43	2	316.555555556	18.5932038939
44	2	311.777777778	18.4368888713
45	2	315.412698413	19.1175436098
46	2	311.80952381	19.3963317943
47	2	319.079365079	19.8248694123
0	3	279.46031746	21.0696693135
1	3	289.841269841	15.8557048461
2	3	288.698412698	14.6229162625
3	3	-1	0
4	3	294.825396825	22.5420521893
5	3	301.380952381	13.8557518529
6	3	309.19047619	20.655801401
7	3	311.984126984	18.2604543342
8	3	302.253968254	20.1950553857
9	3	301.079365079	20.535143386
10	3	311.238095238	20.8895160807
11	3	304.714285714	4.66131860705
12	3	312.73015873	18.4375448123
13	3	311.444444444	22.7301476456
14	3	310.888888889	22.1997505428
15	3	307.571428571	24.2334638666
16	3	306.444444444	18.4896176596
17	3	309.936507937	24.0982598436
18	3	318.317460317	18.7496669996
19	3	315.492063492	18.7810044324
20	3	313.063492063	18.8619656064
21	3	319.492063492	17.3103079813
22	3	316.952380952	18.276039107
23	3	315.158730159	17.7497653454
24	3	309.349206349	10.9023934028
25	3	305.587301587	15.8340951402
26	3	304.936507937	14.3437094402
27	3	303.841269841	13.5684114348
28	3	302.984126984	25.8822069564
29	3	303.888888889	21.9581934024
30	3	314.80952381	13.9088382805
31	3	304.333333333	15.0005290912
32	3	324.761904762	16.5277201356
33	3	311.19047619	12.3607894427
34	3	313.079365079	13.7890013535
35	3	310.492063492	11.4944748851
36	3	308.587301587	18.316992649
37	3	309.825396825	18.8119682291
38	3	314.412698413	21.1867245951
39	3	309.555555556	20.4005740487
40	3	305.714285714	26.3904916568
41	3	310.603174603	22.8108437612
42	3	318.333333333	19.3874448
43	3	319.015873016	19.5037579313
44	3	312.174603175	18.3688311598
45	3	316.666666667	17.509181265
46	3	317.936507937	18.4768177497
47	3	309.936507937	14.895267189
0	4	286.777777778	24.5883211692
1	4	296.476190476	24.8588760571
2	4	294.126984127	13.4889632292
3	4	280.492063492	20.6834593956
4	4	-1	0
5	4	302.666666667	14.251705551
6	4	310.619047619	19.0449998199
7	4	322.952380952	23.5604110856
8	4	305.682539683	20.2647754419
9	4	304.53968254	21.7736008767
10	4	313.904761905	20.9176118441
11	4	303.984126984	5.0693353357
12	4	314.206349206	21.450688175
13	4	309.952380952	20.7658362376
14	4	315.349206349	22.0058857424
15	4	316.349206349	19.0222582491
16	4	306.317460317	21.26911868
17	4	312.349206349	19.8950889132
18	4	326.952380952	19.8001351378
19	4	324.317460317	16.257672569
20	4	324.555555556	17.0952307261
21	4	318.365079365	16.5417236653
22	4	323.142857143	19.4902149995
23	4	323.349206349	16.247254938
24	4	305.222222222	12.460024261
25	4	306.111111111	14.90723816
26	4	300.174603175	10.5281778862
27	4	302.26984127	14.6300477375
28	4	310.301587302	22.6580059929
29	4	309.142857143	22.4484291831
30	4	316.079365079	12.8709116946
31	4	307.238095238	16.6797227773
32	4	321.984126984	15.0959808206
33	4	318.698412698	13.0379603535
34	4	318.793650794	16.1679270301
35	4	316.079365079	13.6884861678
36	4	307.46031746	21.202594478
37	4	306.285714286	22.4813351658
38	4	314.841269841	19.1727372161
39	4	313.396825397	20.8307919841
40	4	307.920634921	22.072249033
41	4	318.984126984	21.2591657644
42	4	318.317460317	17.2496380425
43	4	314.587301587	14.7515239144
44	4	316.19047619	20.6265795107
45	4	321.349206349	20.2234805619
46	4	318.587301587	17.6407131201
47	4	320.412698413	16.6548862372
0	5	297.428571429	22.8422570575
1	5	285.952380952	13.8843620741
2	5	303.079365079	11.4881603474
3	5	280.777777778	20.5769515416
4	5	302.285714286	12.6847346969
5	5	-1	0
6	5	311.761904762	20.7308636454
7	5	310.714285714	24.5010065044
8	5	302.317460317	26.8297545066
9	5	297.111111111	16.7607924114
10	5	308.095238095	22.3817629033
11	5	300.126984127	5.04422367583
12	5	311.634920635	26.2638030753
13	5	310.19047619	27.7344878096
14	5	308.396825397	23.9049305418
15	5	306.746031746	23.2330964352
16	5	308.492063492	26.4628358844
17	5	309.476190476	28.5395059761
18	5	317.238095238	21.3234458379
19	5	314.920634921	19.7349915546
20	5	314.396825397	23.3608950705
21	5	314.428571429	21.5072629192
22	5	312.428571429	21.9463373563
23	5	311.079365079	20.2596648206
24	5	306.666666667	12.5799033484
25	5	307.380952381	17.5647812953
26	5	300.714285714	11.6896760467
27	5	304.968253968	11.9096709455
28	5	309.888888889	23.4169326276
29	5	310.682539683	24.6433772918
30	5	302.317460317	13.5632854062
31	5	296.571428571	8.46976749688
32	5	306.079365079	10.957785646
33	5	303.26984127	9.23280271676
34	5	301.984126984	11.0532507084
35	5	302.047619048	10.1846890555
36	5	303.920634921	20.4079828664
37	5	308.063492063	22.1788351963
38	5	304.571428571	25.3888578772
39	5	308.46031746	25.9246927684
40	5	301.793650794	29.2380262998
41	5	311.53968254	23.7418827544
42	5	317.793650794	22.1912028402
43	5	314.761904762	19.3314566295
44	5	313.063492063	22.3683967934
45	5	308.174603175	18.7629656188
46	5	311.317460317	18.7716650679
47	5	314.555555556	20.4728064141
0	6	427.761904762	20.4083038544
1	6	422.952380952	21.1152758751
2	6	427.444444444	20.0916770084
3	6	404.793650794	10.4883287064
4	6	421.650793651	20.9520682997
5	6	433.0	21.8820793533
6	6	-1	0
7	6	346.174603175	21.092042946
8	6	343.111111111	19.2486743399
9	6	342.746031746	14.037329206
10	6	344.428571429	20.6818026644
11	6	340.904761905	7.68158855453
12	6	381.047619048	19.0341619129
13	6	384.952380952	18.264744921
14	6	384.158730159	21.4825188062
15	6	378.777777778	19.4752137502
16	6	389.873015873	17.7034586016
17	6	378.587301587	18.5400766429
18	6	398.936507937	19.6597025732
