# src_core	dest_core	cost	stderr
40	1	312.587301587	13.1035375336
41	1	302.174603175	18.8566351276
42	1	314.698412698	10.8124486172
43	1	318.714285714	12.0441365191
44	1	314.095238095	16.5325213757
45	1	326.80952381	16.8238843285
46	1	320.111111111	18.5524662384
47	1	318.714285714	16.7184230397
0	2	281.968253968	21.5855391437
1	2	292.714285714	8.19684138048
2	2	-1	0
3	2	287.492063492	9.92491336314
4	2	291.650793651	22.2276523978
5	2	291.079365079	9.957531388
6	2	309.428571429	8.53696776345
7	2	311.285714286	17.4232362378
8	2	76.2063492063	13.9057584625
9	2	301.761904762	16.8953025177
10	2	313.238095238	11.1536374389
11	2	307.222222222	18.4205237887
12	2	312.761904762	16.8586224801
13	2	300.634920635	15.5515543931
14	2	309.380952381	17.5765252642
15	2	319.936507937	16.2899063264
16	2	314.587301587	16.1152938507
17	2	307.238095238	16.9553234471
18	2	313.571428571	16.8633295077
19	2	315.0	18.7523543495
20	2	318.365079365	20.2995829086
21	2	315.555555556	13.5562060734
22	2	315.682539683	20.5841867159
23	2	321.26984127	17.2315752527
24	2	303.047619048	12.6320687537
25	2	304.619047619	16.6794508792
26	2	300.793650794	16.5050821708
27	2	312.285714286	14.5017005805
28	2	303.936507937	13.2675436607
29	2	307.746031746	10.6948559864
30	2	317.095238095	22.59984147
31	2	319.047619048	21.3217443012
32	2	321.079365079	22.5608887499
33	2	320.698412698	22.1579001073
34	2	320.650793651	20.6214241577
35	2	317.777777778	19.6593565465
36	2	306.841269841	12.7692666123
37	2	304.349206349	13.216342373
38	2	311.317460317	14.2102415524
39	2	293.317460317	11.3456871
40	2	303.380952381	16.8121541177
41	2	309.873015873	16.9981250726
42	2	318.126984127	20.4221262387
43	2	325.650793651	13.7184370554
44	2	317.619047619	16.7582517664
45	2	327.746031746	15.6164018923
46	2	324.714285714	19.1464104733
47	2	320.301587302	18.7401910178
0	3	294.888888889	10.4927958825
1	3	290.873015873	9.98330680256
2	3	289.412698413	10.3488898579
3	3	-1	0
4	3	300.063492063	19.302005008
5	3	288.682539683	11.2303802771
6	3	311.920634921	11.1587414482
7	3	317.365079365	11.0658943897
8	3	78.0	15.299133703
9	3	308.698412698	12.7660697618
10	3	311.857142857	15.536804377
11	3	305.142857143	9.70984959401
12	3	318.111111111	18.9394281866
13	3	301.682539683	16.2557197717
14	3	316.46031746	25.9118318239
15	3	314.0	18.1370444382
16	3	309.26984127	19.7389361007
17	3	309.603174603	10.5567847476
18	3	315.047619048	18.2386547222
