# core	nvalues	median	mean	stddev	min	max
22	90	229.5	231.944444444	9.46262955128	212	264
23	90	229.0	229.977777778	6.4497679162	210	248
24	90	247.0	251.055555556	15.1006704127	230	301
25	90	247.0	252.433333333	15.717682894	234	302
26	90	247.0	252.2	16.6761306463	217	292
27	90	247.0	246.844444444	40.7616135083	1	328
28	90	247.0	252.3	16.5330981166	230	306
29	90	246.0	252.766666667	18.3787618976	223	315
30	90	289.0	292.966666667	37.6045062312	3	359
31	90	288.5	293.4	19.3441349136	271	359
32	90	289.0	294.944444444	19.5086084196	270	355
33	90	289.0	296.255555556	22.6870306128	271	371
34	90	290.0	298.133333333	23.3400942586	270	366
35	90	292.0	299.988888889	31.005553067	271	464
36	90	289.0	296.244444444	20.6996033838	271	362
37	90	294.0	300.155555556	24.9349870713	258	401
38	90	253.0	257.033333333	11.5464761339	222	316
39	90	253.0	256.5	9.48478313464	234	283
40	90	253.0	257.566666667	9.64946745796	246	284
41	90	253.0	254.933333333	9.64111565697	228	282
42	90	253.0	255.288888889	10.3109913786	228	285
43	90	253.0	252.333333333	56.6994023092	0	435
44	90	300.0	309.0	29.79522706	264	520
45	90	302.5	307.855555556	25.2457085951	271	462
46	90	306.0	313.844444444	34.5163121215	270	499
47	90	306.5	310.8	22.2486953425	282	400
0	90	291.0	294.6	19.0291005217	273	388
1	90	291.0	294.277777778	17.1820499215	261	373
2	90	294.5	295.811111111	17.344800338	273	370
3	90	291.0	291.077777778	12.9367931607	271	350
4	90	291.0	293.677777778	13.857872033	273	327
5	90	290.0	292.611111111	15.0729297045	273	350
6	90	250.5	254.444444444	11.2231022757	225	296
7	90	250.0	252.822222222	9.63509531496	221	279
8	90	252.0	254.122222222	10.1541756904	225	285
9	90	252.5	254.477777778	9.77664766196	233	277
10	90	253.0	254.4	9.87004446686	233	281
11	90	250.5	253.388888889	9.88230117651	237	297
12	90	289.5	290.688888889	13.309682728	273	340
14	90	286.0	290.611111111	13.8753934434	273	346
15	90	289.5	291.866666667	17.3885019481	273	364
16	90	287.5	290.866666667	13.333499999	268	335
17	90	290.0	291.177777778	14.3128363349	273	340
18	90	231.5	234.0	10.0111049451	214	279
19	90	234.0	237.455555556	11.2468870865	225	284
20	90	233.0	237.433333333	12.5663129924	219	287
21	90	232.0	236.922222222	13.2457353957	213	287
22	90	233.5	239.066666667	17.9838198884	208	354
23	90	233.0	238.288888889	14.9043203613	214	327
24	90	254.0	257.044444444	16.5964595362	231	292
25	90	252.5	258.966666667	17.6077318875	237	294
26	90	250.0	257.355555556	18.035342532	237	308
27	90	250.0	256.033333333	17.9279112001	221	303
28	90	250.0	255.744444444	16.74684787	237	294
29	90	250.0	256.0	15.8064684368	237	293
30	90	291.0	292.044444444	14.9271647312	273	360
31	90	290.5	292.711111111	17.92530455	268	385
32	90	286.0	291.011111111	15.3901082549	272	340
33	90	291.0	296.0	21.9686645525	273	397
34	90	292.0	293.288888889	17.2390025778	256	360
35	90	291.0	295.288888889	21.2327024733	256	380
36	90	293.5	294.166666667	14.0406156877	273	344
37	90	292.0	293.644444444	14.0612241534	273	334
38	90	256.0	260.6	13.5398998847	225	339
39	90	256.5	259.811111111	9.27708580254	237	281
40	90	257.0	259.455555556	11.4892811023	225	286
41	90	257.5	262.044444444	19.2295554413	244	416
42	90	256.0	259.977777778	11.4182872599	238	289
43	90	256.0	261.511111111	14.4416407535	237	338
44	90	308.0	308.966666667	18.7043963935	285	387
45	90	303.0	308.1	21.5391375047	285	391
46	90	303.0	303.955555556	12.4176497249	274	339
47	90	298.5	305.877777778	20.898605896	276	399
0	90	296.5	302.877777778	24.1903689641	273	394
1	90	295.5	297.211111111	15.7525972775	272	350
2	90	294.0	296.8	19.1503988934	249	357
3	90	290.0	297.166666667	20.9492773675	272	370
4	90	302.5	301.766666667	17.2852216905	268	350
5	90	292.5	299.655555556	20.9407423784	268	380
6	90	249.5	252.255555556	9.02781025635	236	273
7	90	254.0	254.088888889	10.9327687298	224	293
8	90	250.0	249.444444444	40.1574985695	2	355
9	90	251.5	253.022222222	8.80401143138	236	278
10	90	254.0	254.422222222	10.6884961813	242	287
11	90	253.0	253.655555556	10.9546145641	236	316
12	90	291.0	292.777777778	14.820989454	260	339
13	90	296.0	291.766666667	57.5631151192	3	368
15	90	294.0	297.888888889	19.8452034196	273	402
16	90	293.0	297.044444444	20.7165586541	273	411
17	90	296.0	299.366666667	20.9185988483	273	367
18	90	232.0	236.411111111	12.4131600815	218	279
19	90	236.0	240.588888889	17.9807887878	218	315
20	90	234.0	235.311111111	9.03160431724	219	273
21	90	232.0	238.277777778	14.3457525869	204	293
22	90	235.0	237.688888889	10.2855286089	220	283
23	90	235.5	238.033333333	12.3769050161	224	283
24	90	249.0	257.344444444	18.4849254566	230	310
25	90	249.5	256.488888889	18.614954827	224	324
26	90	249.0	258.311111111	18.3009680645	226	309
27	90	249.0	259.322222222	27.9069198021	220	398
28	90	250.0	257.566666667	16.8898720474	230	317
29	90	249.0	255.155555556	17.3159599542	232	306
30	90	296.0	303.211111111	28.9829430468	273	435
31	90	296.0	300.922222222	20.2167300234	272	364
32	90	296.0	300.577777778	22.0771263115	272	386
33	90	297.0	304.3	27.5109877039	267	415
34	90	296.0	300.766666667	25.0257867009	256	393
35	90	296.0	301.522222222	53.3519192153	3	597
36	90	296.0	298.255555556	19.1407425324	273	382
37	90	296.0	300.822222222	20.4958411921	272	372
38	90	261.0	260.577777778	10.841256362	232	292
39	90	261.0	263.188888889	12.5218870112	243	313
40	90	261.0	262.955555556	15.6204361236	231	340
41	90	255.5	260.555555556	10.3988365921	248	295
42	90	256.5	260.2	11.6735217955	242	292
43	90	257.0	264.0	24.3241991989	242	428
44	90	310.0	317.255555556	27.364438038	278	431
45	90	308.0	313.1	28.5684557977	284	462
46	90	303.0	316.555555556	39.2666415142	278	526
47	90	308.0	312.1	22.1725806647	284	387
0	90	295.5	300.222222222	22.0387425422	273	383
1	90	296.0	297.677777778	17.4482267662	272	350
2	90	291.0	297.477777778	19.315640052	272	374
3	90	296.0	300.444444444	22.9947390655	260	383
4	90	296.0	300.588888889	21.322338023	267	384
5	90	296.0	300.333333333	19.1989583051	260	357
6	90	252.0	253.988888889	14.7501370573	218	303
7	90	255.0	254.988888889	12.246990056	232	306
8	90	252.0	253.211111111	33.1396018364	3	390
9	90	252.5	253.733333333	10.3309674711	230	301
10	90	252.0	254.255555556	10.9458882296	236	296
11	90	250.0	254.944444444	12.2975707729	242	315
12	90	291.0	296.511111111	21.5247890398	272	399
13	90	296.0	297.611111111	39.3578156701	2	415
14	90	297.0	303.8	23.4758504757	272	398
16	90	291.0	292.866666667	14.1249975418	261	357
17	90	295.5	297.6	19.5526639276	261	405
18	90	232.0	238.511111111	14.4662399664	224	300
19	90	236.5	240.033333333	13.864783526	220	294
20	90	233.0	236.6	12.7765410029	212	314
21	90	235.0	236.566666667	11.8011769658	207	294
22	90	236.0	238.222222222	12.6796230033	212	283
23	90	237.0	237.966666667	13.7827992641	207	312
24	90	249.5	257.822222222	19.2131770626	236	307
25	90	249.0	255.844444444	16.0249188669	236	301
26	90	248.5	254.933333333	16.6271531605	218	298
27	90	249.0	253.6	32.1751456873	2	313
28	90	252.0	255.966666667	16.2955004014	212	300
29	90	249.0	255.133333333	15.7396879822	236	298
30	90	295.0	299.255555556	21.7998782418	261	363
31	90	298.0	300.7	19.5245998679	260	368
32	90	295.5	299.988888889	19.463638146	278	371
33	90	295.0	301.377777778	23.4679818655	273	385
34	90	296.0	300.077777778	21.9677681958	273	367
35	90	296.5	299.555555556	43.0919201272	3	487
36	90	296.0	299.044444444	21.6543098667	272	388
37	90	296.0	300.1	20.0627072506	260	381
38	90	258.5	264.388888889	18.4678064898	242	345
39	90	260.0	261.333333333	10.1620207964	248	290
40	90	260.5	260.744444444	11.4790254243	243	291
41	90	261.0	261.188888889	10.7733152273	237	291
42	90	255.0	259.933333333	13.9736259511	242	326
43	90	259.0	263.022222222	22.4716996231	232	435
44	90	308.0	314.066666667	25.5141790645	284	406
45	90	304.5	311.422222222	24.3616172505	284	426
46	90	309.0	314.011111111	46.2849854331	3	444
47	90	308.0	315.044444444	27.8726911794	272	464
0	90	292.5	300.177777778	24.7370966489	272	417
1	90	296.0	299.622222222	20.7308561102	273	381
2	90	291.0	297.955555556	22.7541991783	272	394
3	90	296.0	299.755555556	22.3707701706	272	387
4	90	290.5	298.0	22.5211012164	255	415
5	90	290.0	294.0	17.0032676598	266	369
6	90	249.0	250.988888889	11.8869624607	230	303
7	90	249.0	250.6	8.61368420338	219	282
8	90	249.0	246.733333333	37.8008818239	3	281
9	90	249.0	250.966666667	9.65913499693	240	292
10	90	249.0	252.2	7.49696234781	242	273
11	90	249.0	251.155555556	8.25417215865	224	278
12	90	291.0	296.7	20.7447182033	261	379
13	90	291.0	282.166666667	70.5682097139	2	374
14	90	294.0	294.9	14.5663615529	255	351
15	90	290.0	294.744444444	19.8777156697	273	385
17	90	291.5	296.111111111	17.1926628048	260	373
18	90	231.0	233.522222222	7.84039083178	224	255
19	90	232.0	235.877777778	10.8993657081	224	284
20	90	231.5	233.0	7.58507306051	218	260
21	90	231.0	233.344444444	7.76768392639	209	256
22	90	232.0	235.177777778	11.1789263823	218	288
23	90	232.0	234.3	9.2645681077	213	273
24	90	248.0	252.877777778	17.3171897757	217	303
25	90	249.0	252.744444444	15.6869096957	230	298
26	90	245.0	252.477777778	16.1810779601	234	304
27	90	249.0	251.666666667	44.7968252843	2	389
28	90	248.0	253.522222222	15.2141949638	230	298
29	90	247.5	255.177777778	19.210285311	220	306
30	90	296.0	299.611111111	22.1884326443	260	368
31	90	295.0	298.344444444	20.5870299575	261	380
32	90	292.0	299.955555556	29.1192609457	272	493
33	90	290.0	295.977777778	18.8691269172	273	368
34	90	290.5	294.322222222	16.9645563703	273	351
35	90	290.5	298.155555556	26.6445371141	273	433
36	90	295.5	296.644444444	17.8445828139	266	351
37	90	290.5	294.922222222	16.1700874579	273	354
38	90	255.0	260.788888889	17.1195109253	242	351
39	90	255.0	257.355555556	12.6414759257	226	306
40	90	255.0	257.922222222	9.77437440769	243	299
41	90	255.0	257.833333333	10.6887791632	226	295
42	90	255.0	257.411111111	9.49958413645	242	280
43	90	255.0	248.8	57.8730795218	2	432
44	90	308.0	312.8	24.7027663768	284	393
45	90	305.0	308.444444444	19.2285153475	284	416
46	90	306.0	317.822222222	35.3536349782	285	504
47	90	308.0	311.544444444	24.0708034815	267	404
0	90	305.0	314.633333333	32.900337722	273	411
1	90	301.5	309.788888889	31.9994772334	274	455
2	90	303.0	306.166666667	20.8370663322	279	376
3	90	297.0	307.4	30.4611957159	274	452
4	90	304.0	306.544444444	20.7756059471	274	363
5	90	298.0	308.622222222	28.2514808964	261	400
6	90	255.5	256.3	11.3465119457	219	302
7	90	256.0	258.244444444	15.0527303622	219	319
8	90	253.0	252.122222222	28.4045488445	4	297
9	90	250.0	256.266666667	13.5726849878	243	315
10	90	255.0	256.533333333	14.3451114399	225	335
11	90	255.0	254.833333333	10.2450530067	225	290
12	90	303.5	308.488888889	26.2400222072	267	400
13	90	302.5	305.044444444	55.3909160445	4	416
14	90	303.0	304.688888889	20.0630364626	263	370
15	90	297.0	308.5	30.5487770259	274	436
16	90	303.0	311.422222222	30.1448273719	279	403
18	90	236.5	240.022222222	13.8868265135	213	285
19	90	236.0	240.744444444	15.3778781307	216	301
20	90	238.5	238.266666667	12.7041550508	202	289
21	90	236.5	239.711111111	13.3277025147	214	279
22	90	235.5	237.922222222	9.79708321421	221	273
23	90	238.5	240.188888889	12.0368826201	213	280
24	90	255.0	258.988888889	18.6467122181	223	311
25	90	254.0	257.766666667	17.3525854622	230	306
26	90	255.5	258.544444444	17.6736848394	220	298
27	90	251.0	253.333333333	42.4881682877	3	344
28	90	256.0	261.255555556	18.5804922259	231	325
29	90	251.0	257.188888889	17.0247495948	231	301
30	90	297.5	311.366666667	36.493972105	273	482
31	90	297.0	310.044444444	33.3119635203	274	422
32	90	301.0	306.755555556	42.924562021	9	399
33	90	303.0	308.9	27.8739424314	273	422
34	90	296.0	301.611111111	22.29035389	274	399
35	90	302.5	312.722222222	34.2549356631	274	474
36	90	297.5	305.644444444	26.9156340818	255	412
37	90	303.0	308.7	31.0291798151	262	435
38	90	262.0	263.122222222	10.4698803748	233	287
39	90	262.0	262.677777778	13.6575805388	231	336
40	90	258.5	261.033333333	10.6358408747	238	287
41	90	261.5	265.188888889	19.6190918605	231	362
42	90	261.0	262.411111111	14.5027924089	237	333
43	90	258.0	263.277777778	51.5111698303	4	417
44	90	315.5	327.844444444	43.9704221573	263	501
45	90	316.0	323.733333333	31.3329077985	270	466
46	90	315.5	332.233333333	43.4876866353	279	463
47	90	310.0	324.344444444	35.4905812579	279	431
0	90	319.0	324.733333333	35.1168841949	267	465
1	90	305.5	315.233333333	28.5225252116	260	440
2	90	309.0	317.822222222	45.2011744631	20	442
3	90	307.5	316.433333333	29.195528577	267	411
4	90	309.0	317.255555556	24.4674664316	284	393
5	90	309.0	318.377777778	33.115480696	267	488
6	90	326.0	326.3	9.02398039793	309	357
7	90	327.0	331.033333333	15.4570731742	314	392
8	90	327.0	332.044444444	19.7095076387	296	406
9	90	326.0	326.866666667	9.16175626055	307	361
10	90	327.0	328.8	11.4330903764	290	362
11	90	327.0	329.333333333	13.3832399333	314	396
12	90	308.5	315.877777778	25.5294286735	284	411
13	90	308.0	311.7	42.3756874739	2	437
14	90	308.5	318.5	29.2811088132	266	423
15	90	308.5	314.633333333	24.5254742847	284	406
16	90	309.0	318.155555556	31.2487905939	273	428
17	90	311.0	314.966666667	22.815418763	284	405
19	90	254.0	251.544444444	27.5625192814	3	275
20	90	254.0	255.144444444	10.4366460248	230	302
21	90	254.0	254.144444444	8.20780267132	236	279
22	90	250.0	253.622222222	8.74271478023	231	290
23	90	254.5	254.8	8.32025640631	232	278
24	90	244.0	249.544444444	12.8600683523	230	311
25	90	244.0	247.822222222	10.0527252002	218	281
26	90	243.0	245.088888889	6.95804002487	236	289
27	90	243.0	247.255555556	33.9606180781	3	422
28	90	244.0	246.911111111	7.55960675703	236	272
29	90	244.0	245.411111111	6.79688563395	225	273
30	90	318.0	320.477777778	22.4866517333	290	406
31	90	308.0	320.344444444	33.8020910304	273	467
32	90	309.5	314.244444444	58.0132764711	2	514
33	90	313.0	321.1	29.6059491019	273	405
34	90	316.0	326.088888889	30.3057179953	277	416
35	90	314.0	309.155555556	62.2202023482	2	461
36	90	309.0	324.3	39.4516441004	279	484
37	90	310.5	321.055555556	31.5757857687	284	412
38	90	338.0	343.044444444	13.6942089229	326	391
39	90	337.0	339.555555556	11.8106459614	320	378
40	90	335.0	339.822222222	11.986638652	321	378
41	90	338.0	339.744444444	12.3112966292	308	372
42	90	327.0	327.0	9.31545907499	314	361
43	90	327.0	325.922222222	36.2044281447	3	375
44	90	314.5	319.211111111	27.7394602385	272	455
45	90	312.0	322.655555556	28.7518737983	290	410
46	90	315.0	318.233333333	58.9474436351	2	492
47	90	313.0	318.511111111	23.5953123614	288	405
0	90	322.0	334.044444444	41.040876943	286	472
1	90	316.0	327.522222222	37.6141899281	269	466
2	90	316.5	329.244444444	38.7964234065	288	496
3	90	317.5	315.677777778	64.6747121761	4	418
4	90	317.0	328.088888889	34.2862604307	286	444
5	90	322.5	327.566666667	29.3886032332	286	412
6	90	329.0	332.055555556	14.3289614349	299	386
7	90	329.0	331.766666667	10.5050781371	310	354
8	90	329.0	315.177777778	76.174591532	4	446
9	90	329.0	330.633333333	10.8119789534	310	362
10	90	329.0	322.655555556	60.9834515096	5	410
11	90	329.0	327.388888889	66.3882008333	5	499
12	90	318.5	323.522222222	27.72973846	286	410
13	90	317.0	319.088888889	55.48906688	8	412
14	90	316.5	322.688888889	34.305699055	269	459
15	90	320.0	322.633333333	29.334261349	286	460
16	90	317.0	327.077777778	35.9800030195	271	466
17	90	315.0	321.444444444	29.2446048628	281	455
18	90	257.0	250.911111111	47.5325957036	4	341
20	90	256.0	256.011111111	11.3612347182	228	336
21	90	256.5	256.711111111	7.80348133769	232	284
22	90	257.0	256.988888889	9.59339407491	234	294
23	90	257.0	256.655555556	9.04944579164	232	286
24	90	247.0	247.733333333	28.9542934832	4	310
25	90	246.0	252.544444444	22.6971173457	226	395
26	90	248.5	251.477777778	11.961259482	226	298
27	90	248.0	251.566666667	20.4923020777	233	426
28	90	248.5	249.355555556	7.17296019958	238	280
29	90	250.0	251.155555556	10.0586183181	226	286
30	90	320.0	317.322222222	82.8818205208	4	508
31	90	324.5	332.622222222	34.5557770625	292	478
32	90	319.0	325.444444444	74.6629628711	4	549
33	90	323.0	335.166666667	56.3994188307	5	522
34	90	324.0	334.311111111	51.0926488395	9	470
35	90	325.5	333.577777778	32.7549751192	281	455
36	90	316.5	334.366666667	42.8427227063	292	500
37	90	325.5	340.022222222	42.1607974249	285	513
38	90	341.0	344.466666667	17.1853943155	305	460
39	90	339.5	344.555555556	23.5084434529	311	505
40	90	341.0	343.666666667	13.1148770486	311	378
41	90	341.0	342.855555556	13.1997989135	316	383
42	90	329.0	331.811111111	11.2090186353	305	369
43	90	329.0	325.322222222	50.9986552715	4	406
44	90	323.0	334.288888889	40.8186352988	275	528
45	90	323.5	334.866666667	38.0292869597	287	491
46	90	323.0	330.144444444	64.8333866514	4	512
47	90	323.0	331.244444444	32.8110114007	292	464
0	90	308.0	315.0	25.6094600577	282	417
1	90	305.5	313.655555556	22.5675091478	286	383
2	90	304.5	313.522222222	24.2904772277	286	407
3	90	304.0	311.422222222	26.0375701963	269	407
4	90	304.0	313.611111111	27.0159189469	281	413
5	90	302.0	310.666666667	25.8719066857	279	443
6	90	323.0	329.722222222	16.0976380447	299	393
7	90	325.0	329.344444444	13.9715274844	304	391
8	90	323.0	308.666666667	82.3810927607	4	396
9	90	329.0	333.188888889	17.2116849485	298	401
10	90	329.0	331.066666667	15.7358755008	304	419
11	90	329.0	332.755555556	14.6714470324	316	391
12	90	302.5	307.777777778	18.8112128369	280	370
13	90	304.0	312.533333333	23.7099135384	286	400
14	90	303.5	308.033333333	21.1468148376	274	387
15	90	305.0	310.522222222	21.6221223019	286	407
16	90	305.0	310.911111111	21.4624449495	275	389
17	90	300.0	309.788888889	23.4338285602	268	406
18	90	251.0	256.077777778	18.828599864	238	422
19	90	252.0	256.822222222	11.7080957535	231	304
21	90	256.0	256.033333333	10.2550258681	226	287
22	90	251.5	255.477777778	12.4697213528	232	317
23	90	251.0	255.433333333	8.15414005276	232	279
24	90	245.0	248.244444444	9.26560079135	227	276
25	90	245.5	248.855555556	9.63622921999	226	278
26	90	245.0	248.288888889	8.22360348758	233	274
27	90	246.0	249.455555556	9.80040941448	232	282
28	90	245.0	248.0	8.4524815554	220	281
29	90	246.0	249.722222222	11.9749996778	225	307
30	90	310.0	316.044444444	40.8588114014	27	434
31	90	311.0	319.5	26.3482025531	274	411
32	90	311.0	319.233333333	25.6632248775	292	401
33	90	304.0	311.855555556	23.7826085436	269	406
34	90	310.0	313.044444444	17.9436841944	286	383
35	90	310.0	318.566666667	39.5280631675	292	634
36	90	311.0	317.566666667	27.7240569422	288	422
37	90	306.0	314.344444444	24.0227489921	287	437
38	90	335.0	342.1	12.737564742	311	377
39	90	335.0	340.8	12.2521653415	304	371
40	90	335.0	340.488888889	12.4367237955	305	374
41	90	336.5	341.977777778	12.2301792281	318	370
42	90	329.0	330.644444444	11.8399616282	310	370
43	90	329.0	316.311111111	76.1283484131	5	411
44	90	311.0	319.688888889	26.7588591537	281	472
45	90	310.0	317.388888889	23.2783611701	292	398
46	90	311.0	312.222222222	54.4638060811	4	478
47	90	310.5	316.611111111	24.6543637987	275	425
0	90	288.0	297.777777778	26.6532373592	270	385
1	90	282.0	290.833333333	19.8372545143	270	349
2	90	282.0	290.677777778	21.5390228695	270	341
3	90	282.0	290.566666667	20.2643913196	270	336
4	90	278.0	290.977777778	22.7307807843	270	351
5	90	278.0	287.0	19.2855731917	270	337
6	90	310.5	313.244444444	12.9865837704	300	368
7	90	307.0	311.066666667	11.7584957466	294	372
8	90	307.0	312.255555556	13.5331371998	300	387
9	90	307.0	311.6	11.715896134	300	372
10	90	312.0	313.322222222	10.9735315674	300	378
11	90	312.0	311.911111111	9.75094803875	300	368
12	90	282.0	287.477777778	16.9504033238	264	345
13	90	282.0	288.444444444	15.8037345172	270	336
14	90	282.0	287.355555556	16.8307332059	270	324
15	90	282.0	290.044444444	18.1180763702	270	348
16	90	283.5	289.4	20.0298665886	270	390
17	90	283.0	288.333333333	15.4804536253	270	331
18	90	235.0	236.977777778	6.356060586	228	255
19	90	235.0	236.222222222	5.54331985923	228	249
20	90	235.0	237.677777778	5.76354015009	228	254
22	90	235.0	237.777777778	5.55733304898	228	254
23	90	235.0	237.044444444	5.45672085314	228	253
24	90	229.0	230.022222222	6.34206026423	222	260
25	90	229.0	229.255555556	3.83133603361	222	244
26	90	229.0	228.966666667	3.75484871718	222	242
27	89	229	231.123595506	10.2604512075	222	293
28	90	230.0	230.6	4.54557171566	222	242
29	90	229.0	231.288888889	9.24511215537	222	277
30	90	288.0	294.1	24.8783931242	270	456
31	90	288.0	292.911111111	16.9801481766	270	380
32	90	288.0	294.122222222	22.8141417048	276	443
33	90	288.0	291.766666667	20.6150161021	276	398
34	90	289.0	292.433333333	17.1600634549	270	369
35	90	288.0	292.144444444	19.2985670804	276	375
36	90	282.0	292.811111111	25.0762811546	270	377
37	90	284.0	288.055555556	13.5091418521	270	360
38	90	319.0	325.677777778	17.3805944009	306	413
39	90	319.0	323.3	10.748074763	306	352
40	90	319.0	322.244444444	10.4650859859	306	351
41	90	319.0	323.522222222	10.7983823663	307	349
42	90	307.0	309.455555556	7.66545078925	294	329
43	90	312.0	312.044444444	7.43999867251	300	332
44	90	288.0	290.533333333	10.718830782	276	314
45	90	288.5	292.9	18.2367455674	276	372
46	90	288.0	293.766666667	18.9021162836	270	374
47	90	288.0	292.355555556	17.9327825883	270	368
0	90	315.5	320.644444444	37.0208082963	249	472
1	90	304.0	313.9	34.5874254607	255	460
2	88	304.0	312.420454545	27.2358059742	273	400
3	90	304.0	315.622222222	38.7368838814	250	460
4	90	304.5	319.788888889	41.5070260303	273	466
5	90	310.0	314.8	30.8470059775	273	448
6	90	319.5	324.266666667	19.5435695591	297	378
7	90	316.0	321.988888889	16.7401675582	295	382
8	88	316.5	321.704545455	17.0421663495	294	397
9	90	317.0	323.644444444	19.1945079594	291	395
10	88	318.5	321.261363636	16.5711237879	286	389
11	89	316	319.595505618	14.0638344869	285	384
12	90	304.0	315.211111111	39.0095414096	273	510
13	88	305.0	315.0	35.1474168196	255	441
14	89	304	314.966292135	32.616756374	257	422
15	90	303.5	313.255555556	34.3373981772	267	459
16	90	303.0	312.933333333	32.424202209	262	431
17	90	306.0	314.544444444	30.657303321	273	424
18	89	244	247.775280899	12.648002737	231	328
19	90	244.5	246.655555556	13.7446240894	213	323
20	90	244.5	246.2	9.2846348579	225	268
21	90	244.0	245.955555556	9.71014487947	231	278
23	90	246.0	247.122222222	9.07233619034	228	270
24	90	238.0	243.611111111	21.1122368121	225	376
25	89	238	241.056179775	21.1720398356	205	385
26	90	234.5	239.266666667	14.563119324	219	307
27	89	237	241.382022472	23.7020387963	217	433
28	90	237.5	236.533333333	6.22218253956	225	259
29	90	236.0	237.044444444	8.47992545972	225	268
30	89	310	321.168539326	33.9180227704	281	421
31	90	314.5	320.411111111	36.6178142574	279	460
32	88	310.0	324.511363636	40.4957894327	285	503
33	90	314.5	313.166666667	43.3664616956	7	417
34	90	315.5	320.111111111	30.4555940654	267	425
35	90	310.0	322.566666667	35.5830952373	279	432
36	89	316	325.539325843	40.9741097153	279	482
37	90	312.5	325.255555556	43.4085401508	279	524
38	90	328.0	338.177777778	28.2703526597	310	515
39	89	330	336.292134831	24.241390107	298	452
40	90	330.0	332.255555556	11.7194625504	315	360
41	90	328.0	332.222222222	12.6682260249	298	376
42	90	320.5	321.022222222	13.4618619958	297	367
43	88	320.5	321.340909091	14.5022618641	303	404
44	90	304.0	319.233333333	34.790180607	279	442
45	90	310.0	319.833333333	33.6105968739	269	435
46	88	304.0	312.636363636	50.8100700958	0	514
47	90	310.0	317.855555556	30.2322716135	273	423
0	90	312.0	323.977777778	34.6050663528	280	471
1	90	304.0	317.2	32.3041792962	280	438
2	90	311.5	319.6	26.2199245698	285	418
3	90	313.0	320.533333333	30.4992531785	268	462
4	90	312.0	320.2	29.3459063963	274	429
5	90	314.0	321.288888889	31.092780314	281	433
6	90	330.0	335.555555556	20.8950345569	315	397
7	90	333.0	335.922222222	17.9735780014	315	394
8	90	328.0	324.677777778	62.772220993	4	442
9	90	329.0	333.277777778	15.2089358074	315	405
10	90	330.0	329.166666667	38.0897332332	3	394
11	90	328.0	332.133333333	12.1784874084	309	399
12	90	309.5	313.888888889	24.6961285515	273	441
13	90	316.0	322.666666667	33.0874262791	262	490
14	90	310.0	325.744444444	37.7272554325	271	453
15	90	315.0	321.277777778	27.8647638018	286	415
16	90	314.5	317.722222222	26.4297928599	285	395
17	90	310.0	320.433333333	32.2225076616	270	466
18	90	256.0	259.588888889	11.320477458	235	292
19	90	257.5	259.966666667	10.2474387044	243	297
20	90	256.0	258.444444444	10.6103839192	237	292
21	90	256.0	258.466666667	10.8496799748	227	291
22	90	257.5	259.466666667	10.6939235082	231	298
24	90	249.0	251.011111111	12.5790782602	231	309
25	90	250.0	251.288888889	8.82955195094	237	279
26	90	250.0	250.811111111	9.17713879939	221	279
27	90	250.0	254.766666667	23.9202610539	222	442
28	90	247.5	250.166666667	11.6554708185	231	300
29	90	244.0	248.188888889	8.86803804488	237	291
30	90	320.0	326.811111111	28.7768790078	281	413
31	90	322.0	328.266666667	31.8600411522	291	492
32	90	316.0	325.9	31.8566406822	280	424
33	90	317.0	326.088888889	33.6004776568	291	490
34	90	322.5	330.444444444	32.0180890231	285	423
35	90	321.5	317.211111111	66.3918493064	3	498
36	90	316.0	325.0	28.1480214422	286	421
37	90	320.0	328.855555556	36.0152933908	291	470
38	90	344.5	348.588888889	19.9181070299	327	445
39	90	340.0	342.522222222	11.0987764869	321	374
40	90	340.0	345.366666667	14.2917614185	321	388
41	90	345.0	346.155555556	13.7896185679	322	388
42	90	328.0	330.477777778	11.8398834245	315	370
43	90	328.0	328.177777778	38.5018261552	5	451
44	90	314.5	326.033333333	35.7144384124	280	487
45	90	322.0	330.011111111	35.7974221432	285	483
46	90	315.0	312.522222222	73.8741012771	3	452
47	90	316.0	324.9	31.8587333221	291	457
0	90	254.5	261.511111111	21.2431659308	217	332
1	90	259.0	262.466666667	15.2287739347	240	325
2	90	259.0	262.277777778	19.736614467	222	356
3	90	260.5	259.722222222	15.5435072388	223	327
4	90	258.0	261.522222222	21.1629801397	222	340
5	90	258.0	259.155555556	13.0774709678	229	304
6	90	286.0	287.433333333	12.1115647214	259	329
7	90	287.0	288.566666667	14.7821589161	259	341
8	90	283.0	278.0	51.6003875954	0	354
9	90	284.0	288.144444444	15.4578718609	253	347
10	90	284.0	288.833333333	18.0285267778	252	416
11	90	286.0	287.377777778	10.8316180978	252	329
12	90	259.0	268.588888889	28.4577247644	222	414
13	90	259.0	264.988888889	39.7731049397	1	374
14	90	259.0	264.066666667	23.0852526278	211	358
15	90	253.0	261.266666667	24.2673992563	228	390
16	90	253.0	262.455555556	20.5475930524	234	319
17	90	258.0	262.844444444	20.1670309119	222	310
18	90	242.0	252.877777778	21.0922986355	222	321
19	90	246.5	251.9	17.9981789202	222	298
20	90	242.0	250.933333333	18.3319999515	218	310
21	90	242.0	248.955555556	16.2268030062	222	303
22	90	246.0	254.433333333	20.0510736759	234	313
23	90	246.0	252.577777778	21.3603879375	218	332
