# src_core	dest_core	cost	stderr
6	11	5.83606557377	3.66275148689
6	12	4.77419354839	2.94804120227
6	13	5.84126984127	3.62183128811
6	14	6.1935483871	3.71065905666
6	15	5.20634920635	3.15805209281
7	0	1.8253968254	1.61873635352
7	1	4.42857142857	3.02371578407
7	2	3.74074074074	2.41281444073
7	3	4.65517241379	2.49517965726
7	4	4.26530612245	2.76106686127
7	5	5.0	2.66666666667
7	6	4.6862745098	1.91475382208
7	8	6.6393442623	3.26949530815
7	9	6.24590163934	2.85528407306
7	10	6.61290322581	3.55307608078
7	11	6.01587301587	3.56121997775
7	12	7.95081967213	3.61429869627
7	13	5.85245901639	2.72111395688
7	14	7.03174603175	3.09617405466
7	15	7.53968253968	3.72390559965
8	0	4.94339622642	1.7635202182
8	1	4.88	2.2683915006
8	2	4.2641509434	2.39615213078
8	3	4.2962962963	1.97793035894
8	4	4.96296296296	2.20238055516
8	5	5.18367346939	2.42161583252
8	6	5.18518518519	2.70851930352
8	7	5.32075471698	2.29662249882
8	9	5.13725490196	1.64519035007
8	10	7.65079365079	3.23747270704
8	11	7.5873015873	3.74010831112
8	12	7.16129032258	4.08851084329
8	13	7.24590163934	3.43871753498
8	14	7.39682539683	3.35488122251
8	15	7.6393442623	3.26949530815
9	0	4.81481481481	2.50978879201
9	1	4.53846153846	2.2227974272
9	2	4.63829787234	2.51316137195
9	3	5.5	2.78388218142
9	4	5.23076923077	2.3584168795
9	5	4.88888888889	2.6010444246
9	6	4.10909090909	2.13773650279
9	7	4.51851851852	1.93161552747
9	8	5.07692307692	2.16480727376
9	10	7.14285714286	3.14141380999
9	11	7.24590163934	2.85528407306
9	12	7.39682539683	3.97827306611
9	13	6.83870967742	3.22387038675
9	14	7.22580645161	2.92607496012
9	15	6.90322580645	3.96236194394
10	0	3.22580645161	1.84407818425
10	1	3.87755102041	1.99624804255
10	2	4.59259259259	1.91019214196
10	3	5.85185185185	2.87651671688
10	4	4.53846153846	2.60518372644
10	5	4.66666666667	2.70559816638
10	6	4.2962962963	1.97793035894
10	7	4.38461538462	1.96266935726
10	8	4.44897959184	2.65776662793
10	9	4.81481481481	2.26138333666
10	11	5.09433962264	1.67404324625
10	12	6.98360655738	3.94425003064
10	13	7.84126984127	3.40497464833
10	14	8.1935483871	3.91374216467
10	15	7.09677419355	3.60425231573
11	0	5.07692307692	2.99901364456
11	1	4.56603773585	2.58814010558
11	2	4.41509433962	1.95645002216
11	3	4.94339622642	3.12274126273
11	4	4.36734693878	2.41334620393
11	5	5.0	1.73205080757
11	6	4.2962962963	1.97793035894
11	7	4.96296296296	2.20238055516
11	8	4.2641509434	2.12931863844
11	9	5.2131147541	3.05745396115
11	10	5.62962962963	1.92734990093
11	12	7.01587301587	3.26351676848
11	13	7.39682539683	3.11952215785
11	14	7.24590163934	3.73137225979
11	15	8.09523809524	3.55328725832
12	0	5.42372881356	3.73804711921
12	1	4.57142857143	2.74708668607
12	2	5.90163934426	3.80553918126
12	3	5.37704918033	2.97621133585
12	4	5.93333333333	3.68721514907
12	5	5.0	3.31662479036
12	6	4.53333333333	2.87208789714
12	7	5.09677419355	3.06230820292
12	8	6.45161290323	3.82553989171
12	9	4.65573770492	3.25367507674
12	10	5.35593220339	2.71694439451
12	11	5.26666666667	3.05432298372
12	13	6.10169491525	2.97842476427
12	14	9.07936507937	3.57815944219
12	15	9.52380952381	3.44967052881
13	0	3.90163934426	1.99757983105
13	1	4.71428571429	2.6302789485
13	2	4.78260869565	2.62026420406
13	3	5.16981132075	2.83998305241
13	4	4.44444444444	1.94999208609
13	5	4.15384615385	1.99407406105
13	6	5.07692307692	2.7862723502
13	7	4.74074074074	2.53264014775
13	8	5.85185185185	3.43946274555
13	9	5.84615384615	3.13408442884
13	10	5.33333333333	3.24322655985
13	11	4.96296296296	2.57454032548
13	12	5.09433962264	1.67404324625
13	14	7.96610169492	3.48345290269
13	15	7.16129032258	3.39921028963
14	0	5.39682539683	1.9068771324
14	1	4.72131147541	3.19903237184
14	2	4.98360655738	2.86580634537
14	3	4.68965517241	2.98390450383
14	4	5.5593220339	2.85390714303
14	5	5.90163934426	3.36668790898
14	6	5.6393442623	3.34875943208
14	7	4.74576271186	3.33239477354
14	8	5.0	3.69684550214
14	9	5.22033898305	3.23155940008
14	10	6.84745762712	3.29773193411
14	11	4.91803278689	3.79082188401
14	12	6.15873015873	4.02060703466
14	13	5.83050847458	3.91932432076
14	15	6.77419354839	3.33804730846
15	0	2.8253968254	1.61873635352
15	1	5.69230769231	2.58351624981
15	2	4.21428571429	1.98848727244
15	3	5.18518518519	2.70851930352
15	4	4.81481481481	1.82649303792
15	5	4.21428571429	1.98848727244
15	6	5.09433962264	2.14796218427
15	7	5.03703703704	2.76862690237
15	8	6.0	2.82842712475
15	9	5.38461538462	2.64686931294
15	10	4.72	2.32413424741
15	11	5.35714285714	2.80578847734
15	12	5.10344827586	2.577687116
15	13	4.8	2.56124969497
15	14	4.92307692308	2.23474446867
