# core	nvalues	median	mean	stddev	min	max
3	90	318.0	320.233333333	25.8160372206	273	392
4	90	322.0	319.066666667	26.3167880512	260	372
5	90	314.5	313.8	28.2450388957	223	364
6	90	305.5	306.666666667	16.9515649884	250	343
7	90	302.0	303.0	18.5831464864	242	368
8	90	300.0	300.722222222	17.3576929968	221	334
9	90	307.0	308.533333333	14.908759543	260	347
10	90	304.0	305.377777778	17.5167080734	231	346
11	90	303.0	305.6	15.2860139416	263	334
13	90	364.0	356.366666667	30.0042404411	294	410
14	90	367.0	364.455555556	25.1741318337	312	412
15	90	361.0	353.688888889	30.5721894118	281	423
16	90	353.0	346.688888889	26.1842380257	279	389
17	90	366.0	355.833333333	30.3004400408	293	411
18	90	373.5	378.488888889	16.905781026	342	428
19	90	378.5	380.422222222	17.419004805	356	435
20	90	405.5	405.933333333	23.7223757476	360	466
21	90	382.0	383.744444444	18.3706052106	349	466
22	90	377.5	381.1	18.4481555838	349	460
23	90	401.5	399.977777778	26.0533545623	334	460
24	90	388.5	389.877777778	24.5047967086	345	448
25	90	399.0	396.655555556	23.907767734	340	451
26	90	364.0	367.522222222	21.9064819315	317	431
27	90	360.0	366.722222222	23.0574296427	328	433
28	90	364.0	374.5	31.1898309639	332	476
29	90	394.5	396.233333333	25.3114159576	341	453
30	90	487.0	487.044444444	28.8166275732	406	578
31	90	467.0	477.5	38.3988570432	415	567
32	90	488.5	483.011111111	35.480039598	417	571
33	90	487.5	482.277777778	34.7866602075	413	549
34	90	488.5	480.566666667	34.7933742096	415	531
35	90	479.0	483.633333333	26.8044150592	436	544
36	90	384.5	386.766666667	22.9811758717	334	471
37	90	388.5	389.077777778	17.3296327959	349	451
38	90	478.0	474.833333333	24.2795066763	409	529
39	90	479.5	476.233333333	26.4011994677	423	523
40	90	477.0	476.766666667	25.7211758846	418	527
41	90	480.0	474.611111111	23.260216128	360	508
42	90	415.5	411.344444444	20.6527701188	341	455
43	90	418.5	411.588888889	21.6773791182	341	455
44	90	541.0	535.388888889	29.2622982482	456	596
45	90	531.5	529.911111111	27.0931087771	483	608
46	90	519.0	523.188888889	21.4496280436	466	604
47	90	521.0	522.833333333	23.1493940405	476	592
0	90	323.0	323.322222222	21.9549173322	260	386
1	90	323.5	316.088888889	25.7266158955	251	377
2	90	316.5	314.044444444	26.0200397605	259	396
3	90	323.5	322.511111111	27.5270551537	261	396
4	90	321.5	322.111111111	25.5375298747	264	370
5	90	316.5	316.944444444	23.3492141724	257	421
6	90	304.0	306.944444444	15.6747221213	258	342
7	90	299.0	301.322222222	19.3711284463	216	340
8	90	299.0	298.9	15.1767731895	249	334
9	90	303.0	303.455555556	15.0784328033	249	343
10	90	301.0	303.0	18.3672413703	239	336
11	90	301.5	301.377777778	18.2565530261	255	333
12	90	359.0	351.8	26.986498682	280	403
14	90	353.0	354.233333333	31.6350895192	209	435
15	90	350.5	346.122222222	26.4658386847	281	398
16	90	356.0	348.677777778	24.9590009495	278	387
17	90	360.0	349.655555556	30.7878623671	216	408
18	90	378.5	380.211111111	17.5439096393	347	441
19	90	378.5	382.166666667	18.4090859209	349	440
20	90	403.5	401.366666667	26.4123077371	288	448
21	90	380.0	381.644444444	18.5420309993	341	437
22	90	377.0	380.277777778	18.1585778798	347	427
23	90	401.5	402.777777778	22.9994095469	355	468
24	90	396.0	395.311111111	26.2710844189	346	443
25	90	394.0	396.922222222	25.302273845	348	460
26	90	357.0	366.1	25.1639292109	335	463
27	90	359.0	370.788888889	28.3809382213	339	454
28	90	360.0	370.066666667	28.8050149955	317	451
29	90	393.5	392.622222222	23.633111319	345	448
30	90	485.0	481.333333333	28.6627904356	425	553
31	90	493.0	483.822222222	35.5348272912	411	552
32	90	486.5	480.266666667	33.1896235458	415	565
33	90	477.5	479.744444444	35.7909240858	419	548
34	90	482.0	477.144444444	34.13358109	424	553
35	90	476.0	480.088888889	30.0217123075	420	553
36	90	382.0	383.288888889	19.0229361237	328	430
37	90	390.0	389.711111111	19.7463045457	336	432
38	90	480.5	479.055555556	20.662559329	403	518
39	90	470.0	470.622222222	24.4670198784	419	521
40	90	474.5	474.122222222	27.7856188933	393	532
41	90	484.0	479.088888889	23.4604368835	380	525
42	90	418.5	412.8	23.2657115372	345	463
43	90	419.0	416.855555556	18.1601279432	355	454
44	90	533.5	533.111111111	27.6455519607	476	597
45	90	526.5	527.022222222	27.8404093911	454	603
46	90	530.0	527.566666667	23.7271761676	466	585
47	90	522.5	523.233333333	23.1281694525	470	583
0	90	328.5	327.433333333	24.0624419191	251	398
1	90	323.0	319.355555556	26.4924773856	251	395
2	90	319.0	315.577777778	30.0599319057	231	380
3	90	330.0	325.1	29.6449546016	222	399
4	90	319.5	317.655555556	26.2598811502	260	378
5	90	330.0	324.655555556	26.4655587976	243	382
6	90	297.5	298.655555556	15.9004969252	237	334
7	90	307.0	308.133333333	18.6059727567	245	365
8	90	299.0	299.611111111	19.3756401726	236	362
9	90	301.0	301.344444444	19.4280216361	209	347
10	90	300.0	303.366666667	16.6302602372	245	336
11	90	300.5	302.455555556	14.9184159951	250	334
12	90	360.0	352.866666667	30.6431794115	293	428
13	90	355.0	351.911111111	25.5128048218	303	398
15	90	357.5	349.344444444	29.1841513729	276	398
16	90	354.5	350.211111111	28.8315006911	282	413
17	90	360.0	352.977777778	28.2410173636	277	400
18	90	374.0	377.433333333	19.172926514	336	439
19	90	376.5	378.077777778	15.8143590012	346	420
20	90	402.0	401.177777778	23.6411025207	350	468
21	90	378.5	379.911111111	16.2806254619	351	433
22	90	377.5	377.133333333	18.0937067021	340	441
23	90	396.5	399.3	26.6685207689	346	471
24	90	393.0	390.933333333	24.526085886	319	438
25	90	391.5	391.688888889	25.4399704946	333	456
26	90	361.5	370.077777778	27.8684320724	322	453
27	90	362.5	372.711111111	28.0829107562	327	452
28	90	358.0	366.322222222	26.5387882909	332	464
29	90	393.5	393.966666667	25.5957678793	319	451
30	90	486.0	486.688888889	29.808516473	428	549
31	90	490.0	480.777777778	36.6820506448	417	535
32	90	479.0	478.911111111	38.999898702	410	563
33	90	493.0	479.511111111	36.7052053361	383	547
34	90	496.0	483.511111111	34.4393974797	405	546
35	90	477.0	482.022222222	26.0976702995	423	536
36	90	388.0	391.533333333	19.2799262331	336	452
37	90	393.0	389.966666667	24.8043230999	295	460
38	90	479.0	477.2	17.6535800587	411	510
39	90	477.0	475.1	17.6163118854	412	512
40	90	480.0	479.711111111	25.8900428927	427	537
41	90	479.0	476.766666667	18.2117483449	385	508
42	90	416.0	410.777777778	22.3501318802	352	457
43	90	420.0	413.244444444	22.3200513296	353	454
44	90	531.5	531.166666667	27.7321514171	471	592
45	90	531.0	533.044444444	24.9955156472	471	590
46	90	523.0	521.855555556	22.2438811117	467	597
47	90	521.0	521.022222222	24.27480531	470	596
0	90	321.5	322.733333333	14.8037532778	281	358
1	90	306.0	305.866666667	18.802600293	247	345
2	90	306.0	305.555555556	19.4405710428	244	344
3	90	320.0	318.655555556	23.1368686593	248	366
4	90	316.5	314.555555556	21.1361255312	247	357
5	90	307.5	308.633333333	18.2132125423	238	342
6	90	296.0	297.866666667	15.833999986	237	330
7	90	300.0	302.755555556	14.7718283763	245	342
8	90	295.0	298.622222222	15.6066778996	243	338
9	90	303.5	306.577777778	18.7426891097	249	362
10	90	298.5	299.322222222	15.5168924278	245	334
11	90	304.0	306.188888889	16.5374285549	254	363
12	90	348.0	344.477777778	24.0763728247	205	395
13	90	344.5	345.477777778	26.9951550294	288	402
14	90	353.5	348.066666667	22.1283126836	291	384
16	90	358.5	354.2	17.9091534635	285	383
17	90	354.0	350.511111111	21.5020642133	289	392
18	90	369.0	372.6	13.3897141286	350	427
19	90	368.0	372.533333333	14.390737762	348	425
20	90	376.0	374.866666667	12.956508446	340	423
21	90	376.0	376.977777778	16.5421869962	344	442
22	90	377.5	377.288888889	15.113823286	339	415
23	90	369.0	374.044444444	17.1009493636	350	428
24	90	392.0	391.855555556	26.1977781548	344	450
25	90	388.5	389.611111111	23.2902909883	337	464
26	90	358.0	367.455555556	28.8818132361	321	455
27	90	358.0	370.555555556	28.2308385797	336	456
28	90	359.5	366.088888889	24.2911252401	320	452
29	90	388.0	389.855555556	25.944197001	342	435
30	90	496.5	489.077777778	29.7370803983	421	554
31	90	494.5	487.244444444	31.3153533913	420	552
32	90	492.0	484.677777778	30.7704142816	416	540
33	90	491.0	482.155555556	31.6132571035	348	535
34	90	490.0	484.211111111	27.4568325617	415	543
35	90	471.0	471.955555556	25.4400869631	407	521
36	90	381.5	385.388888889	17.0754498522	351	423
37	90	371.5	374.088888889	16.5922635549	338	427
38	90	480.0	463.366666667	89.5277052091	8	894
39	90	477.0	471.555555556	22.4450494968	378	504
40	90	476.0	473.811111111	20.3731274228	382	547
41	90	476.0	471.6	16.8679841383	410	504
42	90	408.0	400.244444444	21.2677696219	341	444
43	90	413.0	407.544444444	19.5528691337	351	457
44	90	505.5	505.855555556	20.3860306807	450	555
45	90	529.0	528.366666667	23.8390203005	482	597
46	90	501.0	503.511111111	19.6345751981	460	568
47	90	511.0	514.388888889	19.4671771876	475	581
0	90	325.5	321.688888889	30.5594664164	204	389
1	90	328.0	322.322222222	24.9781361184	253	374
2	90	317.0	319.266666667	28.1131839376	231	394
3	90	313.0	315.188888889	31.6922333438	261	440
4	90	314.0	318.011111111	29.8505516213	267	415
5	90	315.0	313.222222222	30.2588013928	242	403
6	90	300.0	301.644444444	13.7899408677	255	342
7	90	305.0	306.933333333	16.5434109072	250	337
8	90	299.0	300.288888889	14.3001510827	257	337
9	90	305.5	306.811111111	17.9511029958	250	361
10	90	297.0	297.644444444	16.2277616113	247	357
11	90	303.0	304.544444444	17.5094648126	252	350
12	90	359.5	353.433333333	28.4983625261	272	406
13	90	359.0	355.288888889	27.2250882845	301	405
14	90	363.0	353.088888889	27.0541204274	287	388
15	90	355.5	343.444444444	33.4641138173	259	416
17	90	359.0	349.477777778	31.3833741468	263	409
18	90	379.5	381.488888889	17.4898347902	344	437
19	90	381.0	381.3	19.3554184202	313	444
20	90	393.5	399.311111111	29.5877769224	301	466
21	90	377.0	378.688888889	18.8300259305	341	441
22	90	372.0	372.8	15.7439229899	327	421
23	90	401.5	401.144444444	23.5199967456	354	456
24	90	398.5	397.488888889	26.412221264	333	453
25	90	397.5	395.577777778	24.3219049774	339	451
26	90	361.5	369.511111111	25.372445441	332	452
27	90	363.0	372.777777778	28.7830111072	332	456
28	90	358.5	367.855555556	24.6907815056	333	454
29	90	385.5	387.733333333	25.8486191335	323	465
30	90	485.0	485.211111111	28.9507222878	412	546
31	90	488.0	479.788888889	34.5766441545	413	572
32	90	489.0	481.477777778	34.9737132327	413	558
33	90	484.0	478.388888889	38.1705804236	411	549
34	90	494.5	485.022222222	34.113202976	417	552
35	90	478.5	483.4	28.5298284452	428	555
36	90	386.0	387.522222222	23.8901317506	325	444
37	90	394.0	391.355555556	20.4212912374	336	430
38	90	481.5	475.255555556	24.1051221441	388	509
39	90	475.5	474.455555556	24.2047567002	433	524
40	90	480.0	478.644444444	22.8099934781	420	518
41	90	482.0	480.911111111	22.0457324893	416	535
42	90	419.0	411.944444444	24.0547343971	351	455
43	90	420.0	412.733333333	22.7081972473	345	448
44	90	529.0	529.288888889	23.8622176693	475	577
45	90	530.0	529.833333333	23.9249985487	473	578
46	90	516.5	518.211111111	21.6335616035	467	581
47	90	522.5	523.955555556	22.5126685871	471	607
0	90	325.0	327.711111111	26.575780304	256	426
1	90	325.0	325.255555556	33.6536480146	236	450
2	90	326.0	324.566666667	22.2655937865	259	373
3	90	323.0	322.9	25.8190498147	267	388
4	90	326.0	324.966666667	27.0770300357	275	385
5	90	323.0	320.844444444	25.6830731594	213	365
6	90	300.0	301.633333333	14.615402834	268	340
7	90	300.0	303.022222222	16.4384223207	246	351
8	90	298.5	301.0	14.6696966567	256	340
9	90	306.0	308.344444444	15.1071440871	259	340
10	90	297.5	297.711111111	14.3404977788	254	331
11	90	301.5	303.877777778	16.8930148469	258	342
12	90	349.5	343.9	29.240402034	244	402
13	90	349.5	349.155555556	25.6791792492	294	408
14	90	354.0	347.188888889	25.730178755	280	391
15	90	353.0	350.944444444	27.4871125807	278	412
16	90	360.0	355.377777778	25.17872902	267	395
18	90	377.5	378.277777778	17.0847741037	334	449
19	90	377.5	378.533333333	16.6046847472	340	422
20	90	396.0	396.866666667	25.0600168484	353	459
21	90	378.5	380.433333333	19.5811984652	339	449
22	90	379.5	379.8	14.5221669641	346	419
23	90	393.5	395.177777778	25.436010247	346	466
24	90	389.5	392.944444444	24.5408326904	348	445
25	90	387.5	391.144444444	23.7788706914	338	445
26	90	362.0	370.622222222	25.0215808088	335	449
27	90	356.5	368.088888889	24.5739900638	333	424
28	90	360.0	369.633333333	29.0265969988	331	456
29	90	392.5	392.588888889	25.1072784686	326	453
30	90	470.5	472.5	26.8320910686	430	550
31	90	484.5	478.788888889	36.2269066501	397	556
32	90	490.0	480.655555556	35.0111604781	408	543
33	90	488.5	483.4	32.951749237	415	548
34	90	488.0	482.633333333	29.2162245641	417	541
35	90	482.5	480.455555556	30.0466900048	415	539
36	90	384.0	384.311111111	17.1863281868	342	433
37	90	392.5	391.811111111	20.0121598837	339	448
38	90	479.5	458.611111111	64.3621169537	2	516
39	90	478.0	473.266666667	19.345858012	408	505
40	90	478.0	473.233333333	25.7858919222	424	527
41	90	472.0	463.644444444	25.9068035299	392	504
42	90	418.0	413.211111111	21.4571896495	356	472
43	90	420.0	419.322222222	19.4860792349	356	461
44	90	536.5	535.266666667	23.0317655038	484	586
45	90	529.5	525.722222222	25.3144788512	472	569
46	90	521.0	521.788888889	24.7855219587	437	588
47	90	509.0	512.788888889	19.749258464	481	567
0	90	331.0	333.644444444	35.842653396	279	455
1	90	326.5	332.3	35.501940479	279	504
2	90	328.0	329.077777778	31.9889660761	267	444
3	90	324.5	329.433333333	27.5415040338	267	421
4	90	329.0	329.844444444	31.783612518	277	455
5	90	334.0	329.133333333	30.1157765963	266	424
6	90	312.0	310.244444444	18.9650620945	268	347
7	90	320.0	319.922222222	16.7718201343	254	367
8	90	315.0	313.344444444	16.80222281	267	357
9	90	327.0	321.266666667	18.7680579709	275	362
10	90	311.0	310.966666667	23.6325810882	270	359
11	90	319.0	317.144444444	20.1111141805	254	359
12	90	351.5	351.255555556	36.2839300551	268	427
13	90	355.5	356.266666667	31.673262471	288	425
14	90	357.0	353.777777778	36.6475034098	288	423
15	90	357.5	357.022222222	39.0330281166	282	438
16	90	357.0	352.677777778	34.866356843	278	423
17	90	346.5	347.866666667	36.0420125224	283	433
19	90	305.0	305.566666667	18.0450362519	261	357
20	90	319.5	318.3	23.1403687669	269	379
21	90	316.5	313.177777778	24.8205012832	259	372
22	90	307.0	307.555555556	18.320062537	260	357
23	90	313.5	315.166666667	21.6257305593	276	372
24	90	435.5	436.7	27.5105838219	379	498
25	90	417.0	419.988888889	19.0860591616	369	476
26	90	414.5	418.288888889	19.8120302647	371	473
27	90	417.0	416.644444444	16.3035859117	362	460
28	90	436.0	439.9	26.2666032148	389	504
29	90	427.5	429.033333333	21.6935474277	375	476
30	90	446.0	445.677777778	24.4616833153	375	525
31	90	429.0	430.844444444	26.4284825777	370	490
32	90	440.0	437.9	25.9096935957	380	501
33	90	441.5	442.466666667	27.5979870441	377	505
34	90	433.0	435.966666667	20.8734014691	381	503
35	90	435.5	438.277777778	24.9091807162	384	504
36	90	401.5	403.288888889	23.5868345785	343	467
37	90	400.0	404.777777778	26.2457521548	349	465
38	90	497.5	485.911111111	32.9941558611	426	549
39	90	488.0	488.377777778	24.5911356106	438	544
40	90	483.0	484.377777778	26.190574122	438	545
41	90	488.0	479.555555556	33.0807467036	411	544
42	90	334.5	327.822222222	24.8839876126	266	381
43	90	335.0	325.466666667	25.2882054194	276	394
44	90	455.0	451.522222222	27.9834188118	389	499
45	90	448.0	448.311111111	30.9797942911	387	520
46	90	450.0	447.566666667	28.8236207148	390	511
47	90	436.0	437.088888889	23.7541315445	378	518
0	90	312.5	322.111111111	31.2037905263	264	442
1	90	328.0	328.633333333	31.6675263041	282	427
2	90	318.5	322.833333333	26.2031592667	279	406
3	90	326.5	333.544444444	27.2817240866	279	424
4	90	333.5	333.955555556	27.6465433287	273	423
5	90	315.5	322.877777778	30.3131169913	265	403
6	90	326.5	321.544444444	22.4411136142	274	382
7	90	316.0	317.966666667	22.5819249253	272	363
8	90	322.0	315.933333333	20.9140038146	255	352
9	90	320.0	316.6	22.5436859847	260	364
10	90	320.0	316.122222222	20.6434427457	274	364
11	90	320.0	318.366666667	20.7211378924	265	359
12	90	352.5	349.344444444	36.3428614758	284	416
13	90	361.0	362.788888889	28.2714989755	300	418
14	90	340.5	345.166666667	37.9113732569	288	471
15	90	350.0	349.588888889	34.7987529931	292	406
16	90	347.0	349.111111111	36.6383055299	294	431
17	90	340.5	347.133333333	37.3196998916	279	451
18	90	325.0	321.566666667	26.1665817408	244	379
20	90	320.0	317.2	26.1113853413	202	367
21	90	319.5	318.222222222	26.726091196	252	376
22	90	312.0	313.211111111	18.5565169412	269	368
23	90	315.0	315.966666667	22.2063304288	247	365
24	90	439.0	436.466666667	28.7715909265	278	500
25	90	445.5	442.6	30.1933767572	271	492
26	90	422.0	425.411111111	18.9049637482	369	476
27	90	426.5	428.844444444	22.7219478386	376	487
28	90	427.0	428.666666667	21.3348957761	370	492
29	90	435.0	438.322222222	25.4085846288	376	504
30	90	449.0	449.711111111	29.3451659636	386	517
31	90	442.0	441.333333333	28.6957217098	368	519
32	90	455.5	452.655555556	26.926715817	382	514
33	90	438.0	438.5	22.887284194	368	500
34	90	446.5	445.877777778	22.4379776162	389	504
35	90	444.0	443.6	29.8715025847	393	498
36	90	402.5	404.366666667	25.4695678976	343	464
37	90	407.5	408.855555556	26.5871987205	338	496
38	90	484.5	481.488888889	32.3773735962	411	538
39	90	488.5	488.455555556	27.367117784	434	557
40	90	489.0	491.3	25.7204847025	441	542
41	90	484.0	482.477777778	35.3101269005	422	559
42	90	326.0	321.666666667	29.3428015022	275	375
43	90	333.0	323.488888889	27.580687464	259	382
44	90	448.5	447.266666667	25.5511687056	393	511
45	90	449.5	447.455555556	29.876100114	373	512
46	90	444.0	453.366666667	107.08796488	341	1424
47	90	450.5	447.444444444	30.6601845001	368	522
0	90	329.0	336.355555556	41.6630161364	285	561
1	90	325.0	329.5	30.0149037054	276	447
2	90	326.0	327.977777778	34.3352678347	282	438
3	90	339.5	340.666666667	28.8940593664	294	444
4	90	330.0	336.1	35.2376219402	263	529
5	90	328.0	331.733333333	32.2317303979	271	402
6	90	316.5	316.288888889	18.1801139493	260	358
7	90	318.0	315.233333333	19.5385942858	274	358
8	90	318.5	317.066666667	19.0763378736	273	354
9	90	319.0	317.888888889	17.9934830452	273	356
10	90	313.0	313.733333333	24.4048264808	272	366
11	90	316.0	315.422222222	19.8505403105	274	356
12	90	363.0	355.055555556	33.3364535577	283	418
13	90	365.5	363.122222222	27.5809224637	313	463
14	90	356.5	347.8	38.4884398229	281	446
15	90	353.0	353.877777778	34.2516269777	283	416
16	90	361.5	354.611111111	33.8295381925	288	439
17	90	358.5	353.155555556	32.8457374576	282	421
18	90	308.0	309.2	18.9644111137	267	357
19	90	307.5	308.7	23.9835360195	257	377
21	90	315.0	312.666666667	24.7583880287	257	377
22	90	307.5	306.844444444	15.5784117798	268	369
23	90	308.5	311.888888889	24.4510597109	263	367
24	90	435.0	437.011111111	21.9906517737	396	478
25	90	435.0	438.077777778	25.4083222489	346	491
26	90	417.0	419.622222222	19.4608311903	384	503
27	90	418.0	419.211111111	19.0645071297	379	480
28	90	422.0	422.122222222	19.9085842891	373	475
29	90	434.0	435.0	23.8895607141	378	482
30	90	435.0	439.4	28.4068849245	381	515
31	90	435.5	437.777777778	24.576310987	376	513
32	90	433.0	433.655555556	26.2065136564	346	495
33	90	431.5	431.122222222	27.1509475086	364	514
34	90	434.0	436.877777778	27.9419349436	369	498
35	90	432.5	435.311111111	24.7007172385	366	489
36	90	405.5	409.6	29.5397284272	335	512
37	90	415.0	417.111111111	29.4355961548	351	491
38	90	500.5	496.255555556	25.1804867622	444	540
39	90	489.0	491.655555556	24.2890744122	417	538
40	90	492.5	494.7	24.3180088732	440	551
41	90	488.0	483.711111111	34.9120305417	412	572
42	90	337.0	329.111111111	25.6945495493	275	375
43	90	334.5	327.477777778	24.4095736126	273	376
44	90	444.0	443.822222222	31.1371795546	380	522
45	90	445.5	444.755555556	28.4031731839	399	517
46	90	446.0	449.088888889	29.2949159201	378	553
47	90	432.0	433.266666667	20.3997821339	374	488
0	90	337.0	333.711111111	30.5854883689	282	425
1	90	332.5	330.188888889	36.7417094033	275	447
2	90	327.5	330.688888889	28.5001537791	283	421
3	90	331.0	333.522222222	25.920917241	290	407
4	90	328.5	331.411111111	32.7491796146	289	521
5	90	335.5	335.322222222	34.9605580231	281	471
6	90	316.5	317.444444444	19.5914443408	270	357
7	90	309.0	312.055555556	26.7828141875	244	400
8	90	315.0	312.833333333	19.32657928	272	349
9	90	314.0	314.466666667	20.6683870252	270	366
10	90	319.0	317.455555556	16.8352547492	278	353
11	90	318.0	314.966666667	18.7032082809	261	360
12	90	356.0	349.622222222	33.9213396544	278	427
13	90	357.5	356.455555556	28.9632568423	301	424
14	90	366.5	358.933333333	34.9389308493	284	442
15	90	351.0	348.844444444	36.7459479584	280	468
16	90	363.0	358.211111111	31.5191280352	287	443
17	90	353.5	351.711111111	36.3929921351	283	445
18	90	322.0	319.7	23.5393051913	269	368
19	90	315.5	315.755555556	27.3298010364	262	384
20	90	320.5	316.555555556	22.4762151376	255	360
22	90	305.0	307.488888889	20.6005633388	270	357
23	90	314.0	316.577777778	22.5210902528	269	360
24	90	431.0	434.766666667	27.0345663508	373	487
25	90	439.5	439.833333333	27.5565076	376	529
26	90	414.0	419.322222222	23.8834334856	363	494
27	90	414.5	416.833333333	20.8706332758	330	487
28	90	416.5	417.466666667	18.5671154943	344	465
29	90	438.0	437.455555556	25.5739281783	374	501
30	90	449.5	448.922222222	27.3094317357	381	509
31	90	434.5	435.377777778	25.2870532433	384	499
32	90	442.0	440.4	28.48227519	378	504
33	90	440.5	439.533333333	22.7113285486	396	516
34	90	431.0	433.155555556	25.7081530998	371	488
35	90	435.0	436.288888889	26.7212958952	372	496
36	90	409.0	410.311111111	23.474640901	355	476
37	90	404.5	406.155555556	24.1825975588	357	475
38	90	493.5	489.455555556	24.3585080327	439	533
39	90	488.5	488.488888889	26.4765071733	430	538
40	90	497.0	492.255555556	26.2850025304	443	550
41	90	495.5	486.411111111	33.9381445327	426	558
42	90	328.0	321.677777778	24.7102442894	275	382
43	90	329.5	321.377777778	25.8678598427	268	364
44	90	451.0	447.011111111	28.6106019372	369	546
45	90	451.5	449.055555556	28.0322675624	396	514
46	90	442.0	442.755555556	30.2137978455	373	526
47	90	443.0	442.277777778	27.885889613	374	521
0	90	313.0	314.111111111	30.3872942909	263	389
1	90	314.0	313.722222222	30.4090731262	270	384
2	90	322.5	316.477777778	29.6225243796	269	385
3	90	318.0	317.855555556	24.6299551635	278	393
4	90	323.0	316.544444444	26.2797603199	258	363
5	90	312.5	309.522222222	25.8135312397	266	376
6	90	309.0	305.588888889	15.9317254729	256	336
7	90	308.0	304.777777778	18.9412998368	259	334
8	90	303.0	301.355555556	16.2030937451	248	332
9	90	310.0	304.955555556	17.3832046087	255	336
10	90	313.0	309.222222222	16.946174775	261	332
11	90	304.0	302.833333333	17.0406377032	248	337
12	90	349.0	343.488888889	35.4373451615	280	455
13	90	346.0	344.988888889	27.5420867621	289	419
14	90	341.0	340.544444444	38.3356987998	270	438
15	90	340.0	337.133333333	34.7672259463	273	401
16	90	342.5	339.455555556	32.9279216576	270	410
17	90	353.0	344.822222222	35.4618974794	275	424
18	90	292.0	292.977777778	18.3211946346	187	340
19	90	299.0	301.966666667	24.0769368668	245	367
20	90	295.5	296.655555556	14.9652643078	253	341
21	90	294.5	291.9	16.3286047577	242	343
23	90	302.0	302.344444444	24.0084064496	250	345
24	90	423.0	423.022222222	25.4095248011	365	475
25	90	423.5	424.5	24.7975133162	378	495
26	90	400.0	406.322222222	17.7631502322	380	470
27	90	404.5	407.422222222	20.0421654285	370	482
28	90	402.0	404.344444444	17.8457346981	335	462
29	90	420.5	423.288888889	26.4911911751	368	503
30	90	442.5	435.877777778	25.7098458346	384	494
31	90	429.0	431.833333333	21.0672204569	385	482
32	90	429.5	427.922222222	19.9612000184	376	475
33	90	425.0	423.844444444	25.4199882468	361	501
34	90	421.5	422.244444444	22.4025351299	369	486
35	90	427.5	428.288888889	23.0955716989	378	493
36	90	399.0	396.066666667	24.890783658	337	453
37	90	399.0	400.922222222	20.7788502397	360	443
38	90	475.5	475.955555556	24.2115266906	434	541
39	90	485.0	480.233333333	26.1219575581	425	535
40	90	483.0	480.111111111	24.0543109763	421	523
41	90	474.5	468.666666667	35.3100552251	395	541
42	90	321.0	313.744444444	23.8805179132	259	353
43	90	317.0	313.388888889	18.569804908	261	341
44	90	435.5	434.855555556	27.3956854312	370	509
45	90	444.5	439.455555556	29.9485340436	363	504
46	90	427.5	425.544444444	30.4653395448	326	503
47	90	423.5	423.633333333	24.1469804876	369	485
0	90	327.5	332.622222222	34.5358357452	285	465
1	90	328.5	332.955555556	34.239973751	280	446
2	90	318.0	320.288888889	25.5087106885	284	433
3	90	330.5	334.3	32.2846540773	292	480
4	90	330.5	333.166666667	31.3787790995	279	430
5	90	331.0	332.222222222	28.8935893612	276	417
6	90	317.0	315.188888889	19.1159586875	268	360
7	90	311.0	314.277777778	26.6645948269	277	388
8	90	313.5	311.766666667	18.6583612476	271	360
9	90	319.5	319.322222222	18.700462132	278	366
10	90	314.0	313.233333333	19.6191799579	276	362
11	90	320.5	317.755555556	17.828386299	275	357
12	90	348.5	351.022222222	33.7753946528	277	449
13	90	367.0	364.822222222	27.4968999375	297	428
14	90	372.0	363.233333333	34.9739744509	283	440
15	90	349.5	349.0	35.047269667	279	411
16	90	358.5	354.355555556	34.9845397953	288	440
17	90	348.5	347.455555556	41.3946215269	280	441
18	90	317.5	314.611111111	27.7363357527	237	380
19	90	317.0	315.255555556	25.5788806597	267	366
20	90	317.5	316.488888889	23.8123424787	252	372
21	90	310.5	308.022222222	19.4313479705	247	349
22	90	319.0	321.444444444	24.0065320329	272	375
24	90	436.0	437.477777778	24.8565787302	378	483
25	90	440.5	441.388888889	25.51892302	353	500
26	90	415.5	419.255555556	22.16130818	375	487
27	90	413.5	418.655555556	21.5371313013	374	476
28	90	418.0	419.3	19.4966948766	368	478
29	90	439.0	438.833333333	23.9444960041	379	494
30	90	451.5	451.377777778	26.5759196675	403	511
31	90	444.0	442.633333333	24.1754926412	390	497
32	90	448.0	446.9	26.2547561829	381	510
33	90	444.0	440.166666667	24.6609227547	385	497
34	90	431.0	432.155555556	25.868862068	367	502
35	90	442.0	441.822222222	26.4997181443	389	528
36	90	416.0	413.188888889	29.9176255907	347	510
37	90	401.5	408.844444444	29.9977447712	354	510
38	90	482.5	483.033333333	24.6628150146	429	540
39	90	502.0	496.477777778	26.6396645699	443	550
40	90	486.5	487.722222222	25.3215006479	438	546
41	90	489.5	487.0	31.1416120328	425	540
42	90	329.0	323.488888889	24.4981833542	252	390
43	90	322.0	318.366666667	24.9182886875	267	372
44	90	445.0	445.655555556	27.2234217423	399	523
45	90	449.0	450.977777778	25.5068521416	400	506
46	90	439.0	438.388888889	28.3281149879	366	529
47	90	433.5	433.0	21.6209774679	378	484
0	90	321.5	321.333333333	30.5650490303	249	454
1	90	320.0	320.022222222	32.2073068928	248	422
2	90	324.5	319.533333333	32.8647734411	244	420
3	90	317.0	318.244444444	30.3612732536	255	426
4	90	324.0	323.511111111	31.5186873826	263	419
