# src_core	dest_core	cost	stderr
26	4	301.571428571	20.584101035
27	4	311.634920635	22.6647769431
28	4	304.873015873	19.7061686124
29	4	306.53968254	16.7301888497
30	4	319.333333333	15.7701747834
31	4	318.746031746	17.2975530465
32	4	319.031746032	15.7237745922
33	4	304.80952381	15.216800597
34	4	319.301587302	12.6486525045
35	4	318.825396825	14.0752396383
36	4	305.031746032	24.4332380002
37	4	301.746031746	24.880009349
38	4	301.873015873	23.7663841989
39	4	309.555555556	18.7411589974
40	4	301.063492063	18.926652926
41	4	305.063492063	21.715968096
42	4	320.73015873	15.7995442462
43	4	309.19047619	20.3679308647
44	4	315.412698413	14.4646640271
45	4	313.841269841	11.5486635648
46	4	314.825396825	17.4151363488
47	4	317.857142857	14.8845900316
0	5	296.507936508	26.7254548514
1	5	303.063492063	18.5471283157
2	5	297.031746032	19.0845805406
3	5	304.476190476	14.3436918748
4	5	296.587301587	23.9527543703
5	5	-1	0
6	5	304.365079365	20.7458556483
7	5	314.079365079	25.623836613
8	5	305.80952381	25.2943667377
9	5	315.301587302	17.277965526
10	5	313.777777778	17.8178120657
11	5	296.793650794	21.4935639907
12	5	300.650793651	22.7366976495
13	5	306.603174603	16.5668819403
14	5	313.714285714	23.2135897332
15	5	300.095238095	14.6609450806
16	5	299.26984127	22.440189534
17	5	310.063492063	22.9166003572
18	5	314.46031746	21.125344289
19	5	306.650793651	18.977981168
20	5	315.111111111	22.3600487769
21	5	318.238095238	21.3375846104
22	5	296.984126984	19.4017607313
23	5	317.476190476	18.3604623026
24	5	299.253968254	21.6714047962
25	5	294.619047619	19.0007757331
26	5	310.682539683	22.9207228596
27	5	296.73015873	20.7748369995
28	5	310.428571429	26.0985399371
29	5	296.857142857	18.7395322254
30	5	305.142857143	17.1194284347
31	5	316.412698413	23.3915158413
32	5	312.095238095	20.6218517834
33	5	310.238095238	17.7018645648
34	5	312.714285714	22.1871037699
35	5	313.746031746	19.6282661858
36	5	306.142857143	23.1693949355
37	5	301.492063492	23.5499287337
38	5	299.206349206	19.3777476128
39	5	308.825396825	24.0545277938
40	5	301.285714286	18.2142701525
41	5	310.873015873	15.2965314706
42	5	314.031746032	19.9634334404
43	5	312.333333333	17.8450117524
44	5	310.174603175	16.1673192628
45	5	314.46031746	19.0594936531
46	5	310.174603175	21.4805483677
47	5	319.015873016	18.8439641833
0	6	284.0	12.6816953451
1	6	286.952380952	3.88087934492
2	6	292.317460317	6.14849419383
3	6	287.587301587	5.27237460623
4	6	286.285714286	4.48428852076
5	6	290.80952381	5.51435973303
6	6	-1	0
7	6	266.825396825	9.90837337497
8	6	280.095238095	30.8816040611
9	6	252.349206349	7.62027106579
10	6	256.46031746	9.2166608918
11	6	255.857142857	8.2900918923
12	6	298.301587302	12.0417724275
13	6	298.650793651	9.67595404452
14	6	291.444444444	11.9413617284
15	6	290.126984127	11.0302499842
16	6	294.857142857	8.07869458034
17	6	294.111111111	8.6815094714
18	6	301.26984127	14.7090365802
19	6	311.53968254	18.6426932764
20	6	307.793650794	14.4234803388
21	6	307.841269841	14.7187455785
22	6	299.158730159	14.5211464295
23	6	306.555555556	15.8252137354
24	6	306.142857143	13.8802785101
25	6	304.603174603	12.8502234957
26	6	301.714285714	16.3001884997
27	6	307.682539683	17.3852933624
28	6	301.873015873	17.5874161935
29	6	303.111111111	14.5144822162
30	6	294.317460317	10.7154026461
31	6	295.380952381	12.3615232167
32	6	292.111111111	11.1428119205
33	6	294.206349206	10.8863664995
34	6	292.952380952	10.3255401818
35	6	292.53968254	11.3400895784
36	6	305.158730159	12.2929923891
37	6	303.825396825	15.2102092725
38	6	305.53968254	18.8147404192
39	6	300.380952381	12.5854899715
40	6	302.095238095	12.1507910589
41	6	306.126984127	11.7453024227
42	6	285.079365079	10.134494901
43	6	282.888888889	11.8175429336
44	6	285.142857143	12.4796432881
45	6	289.031746032	17.4901044621
46	6	289.015873016	8.06027307327
47	6	286.984126984	8.04647623456
0	7	289.968253968	13.235316217
1	7	290.46031746	4.53846137422
2	7	290.19047619	4.84311700384
3	7	291.444444444	4.92089093036
4	7	289.492063492	5.14511022565
5	7	295.984126984	6.10618230428
6	7	265.380952381	10.3730857043
7	7	-1	0
8	7	273.634920635	9.71874573412
9	7	256.888888889	10.5245157655
10	7	265.047619048	9.85518729164
11	7	254.301587302	9.50126962382
12	7	294.555555556	13.0137628952
13	7	292.142857143	14.0778528563
14	7	299.46031746	13.2985563088
15	7	295.238095238	8.77173361757
16	7	298.73015873	11.5032174232
17	7	294.714285714	9.78406312104
18	7	312.666666667	13.8093596049
19	7	306.333333333	15.9642457654
20	7	305.761904762	14.9206518068
21	7	298.492063492	18.4999982976
22	7	296.888888889	17.2499009531
23	7	299.492063492	14.8172711494
24	7	298.888888889	14.8068100067
25	7	308.841269841	13.5695812351
26	7	307.920634921	14.8423478091
27	7	312.428571429	15.1287745239
28	7	310.412698413	14.8992754917
29	7	313.841269841	13.5707509345
30	7	299.666666667	10.8056422651
31	7	298.507936508	12.1104349808
32	7	293.936507937	14.9982782249
33	7	290.634920635	18.5808414621
34	7	298.936507937	10.8479725498
35	7	296.285714286	13.0291840569
36	7	307.079365079	19.9978582879
37	7	302.523809524	15.1635079315
38	7	301.111111111	16.0288540532
39	7	302.714285714	15.8569283555
40	7	304.412698413	13.3114521892
41	7	304.047619048	12.045454351
42	7	289.063492063	13.4988218367
43	7	289.253968254	9.55181068843
44	7	288.698412698	11.2315243995
45	7	287.523809524	17.7548179402
46	7	294.095238095	17.630884055
47	7	292.952380952	11.7140921393
0	8	291.444444444	13.0831016392
1	8	285.53968254	3.75362426693
2	8	285.142857143	6.19230742146
3	8	292.746031746	5.7624076041
4	8	288.031746032	4.75751120066
5	8	285.761904762	5.24544938294
6	8	262.492063492	10.6724285269
7	8	255.428571429	7.8086526808
8	8	-1	0
9	8	253.777777778	8.34274600685
10	8	256.333333333	8.33618998656
11	8	254.031746032	8.30178457382
12	8	292.984126984	13.7569515628
13	8	291.984126984	10.9768762196
14	8	290.603174603	13.5090089664
15	8	291.047619048	10.535546138
16	8	293.444444444	9.40580330447
17	8	293.507936508	8.63707956204
18	8	305.365079365	12.9176900821
19	8	307.174603175	18.690919349
20	8	308.174603175	15.3504456091
21	8	303.714285714	15.2964655856
22	8	294.079365079	13.5626723818
23	8	303.111111111	14.6905769508
24	8	307.079365079	12.6029746896
25	8	301.571428571	12.4003511032
26	8	310.873015873	18.1846717795
27	8	309.746031746	16.4074782156
28	8	301.571428571	16.0086427904
29	8	302.936507937	12.6338836617
30	8	296.936507937	7.02800072245
31	8	290.873015873	17.0838195643
32	8	292.396825397	14.3665613548
33	8	291.380952381	15.0906557563
34	8	295.015873016	10.8795600744
35	8	294.428571429	14.3258167287
36	8	305.920634921	12.6595237846
37	8	301.317460317	13.7642571359
38	8	307.142857143	13.1811037701
39	8	300.825396825	13.7593139393
40	8	303.46031746	13.9805141001
41	8	303.666666667	14.6893763577
42	8	286.174603175	14.1898014825
43	8	285.587301587	9.04422102718
44	8	284.793650794	10.55019556
45	8	287.396825397	10.5537771506
46	8	287.73015873	8.01032339717
47	8	286.650793651	8.95873915831
0	9	289.333333333	12.7814349494
1	9	291.428571429	4.86227553271
2	9	294.619047619	6.65100200454
3	9	294.142857143	8.49436254297
4	9	291.698412698	5.02891613377
5	9	290.365079365	4.37634908833
6	9	272.174603175	10.4661808843
7	9	258.19047619	10.7198927128
8	9	271.793650794	10.6981065379
9	9	-1	0
10	9	256.873015873	10.076677557
11	9	258.571428571	9.72431788233
12	9	301.73015873	10.3497662717
13	9	296.365079365	10.6089234487
14	9	292.984126984	15.7857601729
15	9	297.571428571	13.00514463
16	9	298.841269841	13.0471749046
17	9	300.904761905	9.9788892815
18	9	313.380952381	16.8083771361
19	9	306.238095238	18.3707101985
20	9	309.365079365	14.1458408126
21	9	303.873015873	13.4110734434
22	9	297.619047619	15.5659667136
23	9	310.428571429	14.1911153579
24	9	310.873015873	14.6563730799
25	9	305.80952381	13.8562428115
26	9	307.0	15.373652993
27	9	309.777777778	15.236177128
28	9	312.222222222	14.2622205404
29	9	310.53968254	14.6383117649
30	9	298.079365079	10.713145148
31	9	298.936507937	11.4737423018
32	9	298.285714286	13.3433635742
33	9	295.333333333	13.5611489891
34	9	290.603174603	16.1987062804
35	9	297.841269841	9.71205493631
36	9	307.349206349	15.7017426292
37	9	307.095238095	14.5031078068
38	9	308.444444444	15.2208897575
39	9	305.158730159	13.2751185679
40	9	304.888888889	13.2222889154
41	9	304.285714286	11.7735627592
42	9	288.873015873	13.2467331265
43	9	292.619047619	10.3577722852
44	9	289.444444444	11.1337863862
45	9	292.253968254	10.5649439094
46	9	292.222222222	6.43019771708
47	9	287.73015873	11.5953005659
0	10	296.0	14.044148078
1	10	290.492063492	5.30909078359
2	10	290.412698413	6.03596343787
3	10	288.158730159	5.28011047626
4	10	290.015873016	4.62392694885
5	10	288.920634921	4.5991772463
6	10	269.031746032	10.6918872285
7	10	254.80952381	16.5710180573
8	10	262.603174603	11.5587384418
9	10	255.444444444	9.39567238743
10	10	-1	0
11	10	268.571428571	11.060747536
12	10	297.349206349	13.3703756048
13	10	294.333333333	13.7217241732
14	10	295.079365079	10.9461910275
15	10	292.253968254	11.600449162
16	10	290.365079365	10.7943277099
17	10	290.984126984	10.2143566308
18	10	298.238095238	15.4300410823
19	10	306.873015873	16.9101191303
20	10	300.80952381	15.6518239141
21	10	309.603174603	13.2791036255
22	10	302.507936508	15.9482028802
23	10	303.650793651	14.5712902438
24	10	304.507936508	12.9527505394
25	10	306.714285714	15.6453031356
26	10	306.761904762	13.3353739935
27	10	312.428571429	15.1056746256
28	10	311.380952381	13.8052538555
29	10	301.53968254	13.287809662
30	10	299.793650794	11.1968798519
31	10	299.619047619	10.1127431341
32	10	289.253968254	16.0564166612
33	10	295.793650794	12.5054384743
34	10	299.873015873	13.6759458203
35	10	294.142857143	10.9658302516
36	10	304.761904762	13.8159262662
37	10	302.142857143	17.2238825913
38	10	308.222222222	16.4803340662
39	10	304.333333333	14.5252926643
40	10	305.746031746	12.9430599826
41	10	304.666666667	13.4506741437
42	10	286.587301587	21.6748225826
43	10	285.666666667	12.237076111
44	10	293.047619048	12.8216441154
45	10	286.507936508	10.1432173223
46	10	294.777777778	11.5035459605
47	10	290.603174603	10.6481083834
0	11	291.365079365	12.5714486131
1	11	291.26984127	4.497640825
2	11	294.825396825	5.10069924413
3	11	288.349206349	5.08080336779
4	11	295.857142857	7.09763462243
5	11	291.349206349	4.70446842689
6	11	264.777777778	10.3807582138
7	11	269.126984127	11.04463105
8	11	272.825396825	9.95631678334
9	11	254.73015873	8.77624200808
10	11	256.682539683	8.8440194066
11	11	-1	0
12	11	297.603174603	9.40708898944
13	11	292.73015873	13.5520236282
14	11	295.301587302	10.3473559549
15	11	298.222222222	10.2855183207
16	11	296.206349206	12.4277706568
17	11	295.396825397	11.0403871604
18	11	308.015873016	16.4147553284
19	11	308.904761905	17.1452379299
20	11	305.873015873	15.2664088806
21	11	306.698412698	15.4505200207
22	11	295.365079365	14.8091580281
23	11	309.523809524	13.9794147331
24	11	307.698412698	15.6495701251
25	11	303.825396825	14.19315695
26	11	307.682539683	15.7559012848
27	11	310.666666667	12.9663789906
28	11	314.206349206	15.7743600782
29	11	305.26984127	12.8670939347
30	11	305.26984127	9.73653950652
31	11	295.333333333	12.6666666667
32	11	298.015873016	11.9037036567
33	11	295.873015873	15.1652192543
34	11	300.047619048	14.4468688006
35	11	300.666666667	14.4880903471
36	11	302.476190476	14.1610433017
37	11	306.412698413	14.7837694365
38	11	306.285714286	14.9554137052
39	11	302.936507937	16.5009600643
40	11	311.53968254	15.0889693725
41	11	304.523809524	12.7738039764
42	11	290.841269841	13.0033040358
43	11	287.507936508	12.1209159587
44	11	290.571428571	12.7934932441
45	11	289.587301587	10.2021393969
46	11	290.19047619	8.7502510492
47	11	288.746031746	10.4501359511
0	12	436.746031746	21.3920087839
1	12	423.206349206	17.8433738803
2	12	436.777777778	16.7165391387
3	12	436.952380952	19.9120515246
4	12	437.222222222	22.3027113765
5	12	424.841269841	20.9111547275
6	12	387.857142857	14.5513400276
7	12	378.428571429	15.3836795459
8	12	388.412698413	14.3312677588
9	12	381.333333333	10.5785047102
10	12	377.063492063	13.2830874876
11	12	375.396825397	11.1505422781
12	12	-1	0
13	12	341.142857143	25.0611044632
14	12	339.142857143	25.5422818727
15	12	335.746031746	23.3869915368
16	12	341.063492063	24.8729297716
17	12	332.031746032	26.6946093208
18	12	332.857142857	26.071243748
19	12	330.126984127	24.6154500866
20	12	339.777777778	27.6247211834
21	12	333.095238095	25.8743694261
22	12	326.634920635	26.7785163756
23	12	334.619047619	24.8930592554
24	12	370.476190476	17.441837262
25	12	371.365079365	13.7278555734
26	12	374.873015873	17.3594053584
27	12	369.19047619	15.6173053616
28	12	369.920634921	16.7477092367
29	12	374.412698413	11.94914478
30	12	334.523809524	25.120570931
31	12	328.031746032	19.4756406696
32	12	326.682539683	17.9663047908
33	12	341.412698413	25.6450960197
34	12	322.444444444	19.6612403957
35	12	325.333333333	21.4031595353
36	12	366.714285714	14.602053097
37	12	368.984126984	15.5945575198
38	12	368.650793651	16.1767604524
39	12	371.222222222	17.6800887418
40	12	378.777777778	13.6642790533
41	12	366.603174603	14.8372543587
42	12	402.666666667	18.7048928324
43	12	385.825396825	15.637297378
44	12	403.587301587	13.9757555614
45	12	405.888888889	17.873551544
46	12	405.920634921	13.8704912163
47	12	405.015873016	14.5999478837
0	13	443.285714286	26.7916289766
1	13	424.317460317	23.216596005
2	13	437.571428571	19.4428052435
3	13	430.015873016	15.2757636273
4	13	442.0	21.4350254831
5	13	438.746031746	15.046982774
6	13	383.873015873	12.365456318
7	13	379.619047619	14.8649247019
8	13	385.126984127	12.0679189872
9	13	375.365079365	18.0776996599
10	13	382.888888889	13.2414825707
11	13	373.666666667	14.6839724741
12	13	343.206349206	25.6497524541
13	13	-1	0
14	13	339.158730159	19.0781237216
15	13	331.793650794	19.5944264266
16	13	342.222222222	21.624827328
17	13	336.793650794	19.8942910613
18	13	340.126984127	22.093231071
19	13	348.936507937	21.1636653409
20	13	349.873015873	18.9690575642
21	13	341.682539683	20.161904512
22	13	331.285714286	18.6602272664
23	13	351.253968254	19.8230011134
24	13	387.46031746	19.7988498919
25	13	380.142857143	16.4344364962
26	13	386.968253968	18.7785492737
27	13	390.380952381	17.3263984034
28	13	382.666666667	19.8909726673
29	13	389.46031746	20.558723786
30	13	345.444444444	17.0878010676
31	13	341.492063492	20.1083359607
32	13	337.793650794	18.5071060828
33	13	340.746031746	20.156505314
34	13	341.047619048	17.5521251564
35	13	341.53968254	18.2398703323
36	13	383.428571429	16.5603411184
37	13	388.666666667	20.6597530679
38	13	375.873015873	17.6504796135
39	13	393.063492063	19.9943428633
40	13	394.650793651	20.0120271219
41	13	384.428571429	18.6562167057
42	13	411.888888889	17.7425245704
43	13	394.920634921	16.8195856991
44	13	403.428571429	16.3820597632
45	13	404.698412698	16.487258111
46	13	412.492063492	20.3570299202
47	13	408.206349206	18.1538038606
0	14	435.317460317	24.4630108835
1	14	432.80952381	17.7994623986
2	14	436.222222222	19.0600091977
3	14	441.015873016	19.0400514067
4	14	439.53968254	17.1869509349
5	14	428.603174603	18.1077372593
6	14	390.857142857	17.4454770987
7	14	394.888888889	17.3031890914
8	14	395.73015873	18.5978376873
9	14	394.19047619	14.7517630293
10	14	397.301587302	17.656901992
11	14	396.26984127	16.9079734635
12	14	352.079365079	19.2323318938
13	14	339.412698413	24.005710247
14	14	-1	0
15	14	339.412698413	20.617171854
16	14	342.587301587	25.8042908457
17	14	336.587301587	23.3181140302
18	14	335.063492063	26.1642389022
19	14	325.206349206	23.0356237095
20	14	329.0	28.5195560864
21	14	342.285714286	26.5745005905
22	14	320.873015873	26.1688607291
23	14	346.873015873	28.0082142506
24	14	370.746031746	13.9465740846
25	14	358.317460317	14.2068901201
26	14	372.714285714	17.2262521801
27	14	368.53968254	18.3785808707
28	14	374.793650794	11.9498405783
29	14	369.920634921	16.1778818117
30	14	323.047619048	21.3224887402
31	14	331.873015873	21.328490569
32	14	332.888888889	22.8202855394
33	14	327.587301587	24.9505128749
34	14	324.873015873	20.2457066297
35	14	324.777777778	18.9732011879
36	14	369.841269841	13.4485573065
37	14	370.46031746	15.4722746369
38	14	377.873015873	14.159513111
39	14	376.523809524	16.669387533
40	14	371.936507937	16.5153829359
41	14	373.206349206	14.9678584001
42	14	397.142857143	15.4558841139
43	14	401.079365079	10.4961090104
44	14	403.603174603	11.2934026008
45	14	403.793650794	15.1564944749
46	14	408.793650794	13.036163047
47	14	410.047619048	15.4841737651
0	15	434.428571429	24.4532039552
1	15	430.507936508	21.4541763544
2	15	429.73015873	19.1437389568
3	15	442.476190476	15.827299244
4	15	435.793650794	17.9648322503
5	15	437.333333333	19.647690603
6	15	382.603174603	12.5401446569
7	15	378.095238095	12.9831567146
8	15	383.158730159	17.7112701535
9	15	376.492063492	15.916321877
10	15	383.015873016	14.328894178
11	15	371.349206349	9.45861282181
12	15	340.73015873	26.6876145991
13	15	334.365079365	22.6395507186
14	15	337.666666667	27.3182304384
15	15	-1	0
16	15	329.619047619	30.1216731398
17	15	338.73015873	22.7646386528
18	15	337.793650794	29.1880377379
19	15	331.968253968	25.6700481718
20	15	335.873015873	23.6331030034
21	15	330.714285714	25.5457439511
22	15	319.396825397	25.2677972373
23	15	330.80952381	24.3322616482
24	15	372.111111111	14.3273643287
25	15	371.222222222	14.4655523429
26	15	369.507936508	13.7377628269
27	15	375.825396825	12.1649244448
28	15	368.793650794	14.9911706609
29	15	369.047619048	13.3896768711
30	15	319.682539683	15.5296188046
31	15	332.19047619	25.7416080595
32	15	336.301587302	27.5419650488
33	15	333.80952381	25.882430851
34	15	327.634920635	25.6510784991
35	15	326.650793651	20.4311920964
36	15	374.920634921	16.7012038225
37	15	378.746031746	14.3050310319
38	15	366.349206349	15.57384736
39	15	374.396825397	19.692508996
40	15	378.682539683	13.6414696839
41	15	369.238095238	16.5248387219
42	15	407.26984127	14.1120306091
43	15	395.73015873	14.7553663622
44	15	393.428571429	9.60442075084
45	15	409.126984127	16.1190925574
46	15	408.253968254	16.3221227358
47	15	402.349206349	15.9922190705
0	16	434.857142857	21.4926027458
1	16	422.80952381	16.4662783286
2	16	437.19047619	24.2112771461
3	16	432.333333333	19.7411824801
4	16	436.619047619	18.7196769164
5	16	427.666666667	16.3318755423
6	16	382.142857143	14.4462409488
7	16	374.142857143	18.093984919
8	16	387.19047619	13.3628924049
9	16	377.507936508	10.0772776241
10	16	398.507936508	17.3396261616
11	16	375.952380952	9.78568532031
12	16	335.063492063	22.4491474833
13	16	338.825396825	23.3255358961
14	16	338.111111111	25.2411298964
15	16	347.555555556	17.2799340256
16	16	-1	0
17	16	344.80952381	22.6777683897
18	16	335.19047619	25.2422278737
19	16	329.825396825	24.5340965736
20	16	339.047619048	27.1225487936
21	16	343.047619048	23.6900813559
22	16	323.301587302	24.6516266379
23	16	337.238095238	26.4279279201
24	16	372.365079365	13.9458153106
25	16	366.761904762	12.283314642
26	16	368.444444444	22.9144563629
27	16	375.888888889	16.3708132766
28	16	363.0	16.0979146831
29	16	368.73015873	13.6593550119
30	16	316.920634921	14.979670443
31	16	331.587301587	27.528706472
32	16	324.857142857	22.1437275815
33	16	340.587301587	27.2476210819
34	16	330.873015873	28.8875719218
35	16	329.158730159	21.76731666
36	16	369.968253968	17.296635377
37	16	368.666666667	15.2617376114
38	16	368.888888889	15.3065097793
39	16	374.777777778	15.4626477172
40	16	373.126984127	13.2623013439
41	16	366.825396825	15.7576282183
42	16	401.73015873	15.667382303
43	16	388.952380952	12.4561817017
44	16	401.53968254	14.3591411036
45	16	406.857142857	15.4137200714
46	16	400.507936508	15.24703772
47	16	397.396825397	14.1236486164
0	17	433.761904762	25.0521451641
1	17	430.888888889	24.143822445
2	17	434.206349206	19.4251994169
3	17	422.412698413	21.2749460825
4	17	436.063492063	19.9983118461
5	17	438.650793651	20.2069913488
6	17	385.444444444	17.6426411457
7	17	372.396825397	12.6923795192
8	17	386.206349206	15.6176118839
9	17	383.412698413	11.1392840108
10	17	386.444444444	12.2290024484
11	17	372.142857143	10.605265453
12	17	343.206349206	27.1528061224
13	17	337.888888889	29.292239132
14	17	341.571428571	25.9986045326
15	17	342.031746032	19.7041356178
16	17	336.380952381	28.2294614602
17	17	-1	0
18	17	329.079365079	24.0319242618
